mjd	phase angle	mag	rmsmag	band
60795.07321585648	18.575436825102983	23.413	0.133	r
60797.021351655094	19.567874564269225	23.45	0.205	i
60797.02332706018	19.56881143012531	23.794	0.215	i
60797.02380675926	19.569098836560574	23.137	0.139	i
60797.024786458336	19.56960607378959	23.457	0.206	i
60797.025751354166	19.570078493176208	23.344	0.184	i
60797.0271990625	19.570822884277273	23.47	0.166	i
60797.02870606481	19.571580833364354	23.388	0.18	i
60797.03063516204	19.572587086202265	23.521	0.165	i
60797.03208005787	19.573329191617002	23.415	0.164	i
60797.03354505787	19.57404975579707	23.485	0.133	i
60797.034531655096	19.574553534327922	23.494	0.149	i
60797.03560236111	19.57511555040051	23.381	0.189	i
60797.03608695602	19.575335459842687	23.411	0.172	i
60797.03705585648	19.575850835000516	23.247	0.133	i
60797.038033460645	19.576360630092775	23.319	0.139	i
60797.03851436343	19.57659136238721	22.965	0.118	i
60797.040427858796	19.577575082894036	23.461	0.186	i
60797.04093456019	19.577825369967094	23.499	0.181	i
60797.04189255787	19.578325154019144	23.298	0.13	i
60797.042879953704	19.578825511120684	23.297	0.139	i
60797.04335706018	19.57907991518572	23.34	0.142	i
60797.04437076389	19.579565145170776	23.3	0.153	i
60797.0453449537	19.580069496256506	23.298	0.124	i
60797.04677826389	19.580828970430918	23.324	0.157	i
60797.04773835648	19.58131461383817	23.126	0.113	i
60797.05030326389	19.582608165043123	23.48	0.16	i
60797.0552353588	19.585150335881153	23.415	0.135	r
60797.055713657406	19.585387439800176	23.621	0.138	r
60797.05667326389	19.58589438007237	23.518	0.118	r
60797.05811815972	19.58662839524259	23.618	0.152	r
60797.05911865741	19.587127997653184	23.683	0.139	r
60797.060553564814	19.58786493738928	23.46	0.103	r
60797.06153175926	19.58837146681718	23.741	0.139	r
60797.0625040625	19.58885725005356	23.553	0.116	r
60797.06298335648	19.589113451369712	23.56	0.116	r
60797.0639478588	19.589606215921524	23.409	0.107	r
60797.06491126157	19.590094715475445	23.491	0.124	r
60797.06635175926	19.59084167966368	23.464	0.108	r
60797.06734466435	19.591354021732997	23.338	0.092	r
60797.068792858794	19.592068370423757	23.241	0.12	r
60797.06984195602	19.59262483544922	23.388	0.128	r
60797.0703203588	19.592862258371156	23.749	0.158	r
60797.07128576389	19.593351482540626	23.306	0.096	r
60797.0722424537	19.59384484261121	23.274	0.093	r
60797.072723958336	19.594101666762988	23.204	0.099	r
60797.07368966435	19.594605344361234	23.35	0.114	r
60797.07465025463	19.595073577809174	23.382	0.109	r
60797.07513615741	19.59533259252202	23.398	0.104	r
60797.07610505787	19.59582849256352	23.35	0.095	r
60797.07709076389	19.59632536535928	23.294	0.091	r
60797.07760085648	19.596592623784012	23.313	0.101	r
60797.078565358795	19.597083643715404	23.356	0.098	r
60797.07955865741	19.597584879276795	23.209	0.09	r
60797.08101275463	19.59833356544866	23.229	0.089	r
60797.08200335648	19.59885066743726	23.212	0.091	r
60797.082482060185	19.599071944524717	23.266	0.094	r
60797.08344966435	19.59958376175915	23.432	0.111	r
60797.08450626158	19.60009728827504	23.185	0.108	r
60797.08913925926	19.602502493294427	23.691	0.106	g
60797.08961436342	19.602733925639694	23.746	0.112	g
60797.09153856481	19.603726208828316	24.017	0.139	g
60797.09201576389	19.603964436262995	23.822	0.11	g
60797.09297585648	19.60445848241018	23.83	0.129	g
60797.09394315972	19.604939662728977	23.718	0.112	g
60797.09442395833	19.605172806513785	23.945	0.138	g
60797.09538766204	19.605682890043983	23.695	0.114	g
60797.096359560186	19.606194767340067	23.827	0.117	g
60797.09683826389	19.606422827775607	23.795	0.115	g
60797.09878255787	19.607425523163712	23.911	0.13	g
60797.10119525463	19.608632284339844	23.928	0.136	g
60797.101671261575	19.608901037812945	23.942	0.136	g
60797.106114560185	19.611147075280478	23.049	0.119	g
60797.10756266204	19.611888150382992	23.586	0.12	g
60797.10852475694	19.61238740697094	23.856	0.125	g
60797.1123940625	19.61436018215412	23.842	0.118	g
