mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60793.1355990625	12.345955166975187	2.67350889360605	1.7829694196725872	23.596	0.11	g
60793.137054363426	12.34643612130549	2.673506000122237	1.7829759505645852	23.518	0.11	g
60793.13803065972	12.346758795743947	2.6735040590184687	1.7829803310095698	23.616	0.106	g
60793.139491354166	12.347241603389772	2.673501154828911	1.7829868836004092	23.356	0.09	g
60793.14047425926	12.347566510224004	2.673499200597573	1.7829912920221194	23.506	0.113	g
60793.14193525463	12.348049489569789	2.673496295827758	1.7829978434915956	23.449	0.092	g
60793.142930462964	12.348378513069752	2.6734943171470684	1.783002305422567	23.525	0.1	g
60793.18356665509	12.361831875864183	2.67341352820577	1.7831839847552269	23.095	0.113	r
60793.18501516204	12.362312151785039	2.673410648576871	1.783190445093827	23.247	0.112	r
60793.1860074537	12.362641192397753	2.6734086759092115	1.7831948701960032	23.036	0.09	r
60793.187517858794	12.363142085140899	2.6734056732458233	1.783201605023045	23.219	0.112	r
60793.19100565972	12.36429895826056	2.6733987395907852	1.7832171534414885	23.139	0.109	r
60793.19200236111	12.364629612207676	2.6733967581863136	1.7832215958046886	23.13	0.111	r
60793.19300085648	12.364960886680073	2.6733947732209598	1.7832260457849787	23.217	0.119	r
60793.19449115741	12.365455376976598	2.6733918105760424	1.7832326869013702	23.167	0.121	r
60793.199321458334	12.367058492244123	2.6733822082523946	1.7832542063940122	23.461	0.103	g
60793.20333736111	12.368391782062671	2.673374224987407	1.7832720917804592	23.604	0.131	g
60795.06772796296	12.985538686289576	2.669676731690154	1.7922958412794983	23.031	0.077	r
60795.06925565972	12.98603259941184	2.6696737091338756	1.7923034327874912	22.947	0.079	r
60795.07023085648	12.986347897932339	2.669671779708224	1.7923082776234573	22.993	0.088	r
60795.07172695602	12.986831631984684	2.6696688196865535	1.7923157085834718	23.062	0.081	r
60795.07269936342	12.987146052803134	2.6696668957917473	1.792320537289524	23.043	0.078	r
60795.10168895833	12.996524819650183	2.6696095424784776	1.792464094685544	23.018	0.158	r
60795.14708055556	13.01123694364267	2.669519747849271	1.7926874921304372	23.298	0.075	g
60795.148545358796	13.011712382571849	2.6695168503185074	1.792694677074224	23.337	0.075	g
60795.14954466435	13.012036759078974	2.669514873596384	1.7926995779608852	23.335	0.067	g
