mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60790.11731216435	18.207890414854706	1.7768273105234569	0.8490058090623246	22.677	0.071	r
60790.118846157406	18.208605895900988	1.7768278261424966	0.8490128816775219	22.91	0.108	r
60790.1198728588	18.209084821139026	1.7768281712561833	0.8490176142942022	22.951	0.143	r
60790.122444155095	18.210284446004632	1.7768290356029	0.8490294630032099	23.18	0.168	r
60790.12398135417	18.211001751143122	1.776829552359709	0.8490365439669307	22.963	0.115	r
60790.132206064816	18.214841396198988	1.7768323175483514	0.8490743985750608	22.453	0.066	r
60790.13375065972	18.21556281385834	1.776832836906495	0.8490815018078285	22.438	0.062	r
60790.13617025463	18.21669312649178	1.7768336505129676	0.8490926253389389	22.958	0.062	g
60790.1377149537	18.217414872918724	1.7768341699527146	0.8490997244544006	23.187	0.072	g
60790.13875005787	18.217898577805162	1.776834518039869	0.8491044805920124	23.367	0.095	g
60790.14126815972	18.219075498702605	1.776835364867099	0.8491160476052231	23.534	0.098	g
60790.14800275463	18.222224631375006	1.776837629920772	0.8491469610766731	23.835	0.128	g
60790.17847115741	18.236500745346138	1.7768478817131652	0.8492864556419545	22.938	0.056	g
60790.180868055555	18.237625948504	1.7768486885048105	0.8492974072132738	22.332	0.093	i
60790.18377085648	18.238989076373993	1.7768496656409036	0.8493106664994275	22.3	0.092	i
60790.18532755787	18.239720285656425	1.7768501896817142	0.849317775475856	22.793	0.148	i
60790.18642106481	18.240234007157298	1.7768505578058502	0.8493227685104434	22.761	0.14	i
60790.18797385417	18.240963614001362	1.7768510805610844	0.8493298577267381	22.96	0.159	i
60790.18904986111	18.241469277010868	1.7768514428155529	0.8493347695712791	23.157	0.22	i
60790.19061106481	18.24220307439314	1.77685196843491	0.8493418953798924	23.437	0.211	i
60793.053003761575	19.595964833539504	1.777846824784611	0.8637301534119488	22.403	0.089	i
60793.0534890625	19.596188031483265	1.7778469987220873	0.8637327084937377	22.806	0.135	i
60793.054462962966	19.5966359574298	1.7778473477845504	0.8637378353125444	22.936	0.125	i
60793.05591675926	19.59730463523065	1.777847868863285	0.8637454866462955	22.981	0.157	i
60793.05789296296	19.59821366152323	1.777848577212081	0.8637558840387976	23.175	0.181	i
60793.05837335648	19.598434647802343	1.7778487494085256	0.8637584109476736	22.908	0.148	i
60793.060328657404	19.59933415555698	1.7778494503009918	0.8637686936232472	22.718	0.113	i
60793.06181775463	19.600019247007104	1.7778499840986919	0.8637765220643786	22.854	0.14	i
60793.1355990625	19.63404782513603	1.7778764535191922	0.8641618707302833	22.941	0.055	g
60793.1360865625	19.634273363211168	1.777876628549224	0.8641644020776841	22.993	0.062	g
60793.137054363426	19.634721140821497	1.7778769760295356	0.8641694268909659	22.992	0.061	g
60793.13803065972	19.635172893330164	1.7778773265674286	0.8641744951520758	22.963	0.064	g
60793.13851606481	19.635397516665172	1.7778775008540257	0.8641770147941245	22.842	0.055	g
60793.139491354166	19.635848869660695	1.777877851041044	0.8641820768395786	22.924	0.065	g
60793.14047425926	19.63630379245592	1.777878203969891	0.8641871777536801	22.933	0.064	g
60793.14095516204	19.636526387669125	1.7778783766488937	0.8641896732213518	23.065	0.066	g
60793.14193525463	19.636980076333703	1.7778787285784952	0.8641947585630256	23.079	0.068	g
60793.142930462964	19.63744080923595	1.7778790859434537	0.8641999216764807	23.156	0.066	g
60793.18356665509	19.656296521741556	1.7778936842025486	0.8644102418146649	22.327	0.053	r
60793.184043263886	19.656518203277376	1.777893855494914	0.8644127036533407	22.388	0.056	r
60793.18501516204	19.65697029469209	1.777894204798521	0.864417723527634	22.396	0.049	r
60793.1860074537	19.657431927788966	1.7778945614390367	0.864422848337586	22.36	0.052	r
60793.1865253588	19.657672889483425	1.7778947475828228	0.8644255229642083	22.498	0.061	r
60793.187517858794	19.658134704786125	1.777895104309473	0.8644306482496805	22.52	0.063	r
60793.19100565972	19.659758044361674	1.7778963579623952	0.8644486562995288	22.87	0.084	r
60793.19200236111	19.660222071242206	1.7778967162329704	0.8644538015867881	23.057	0.103	r
60793.19300085648	19.660686990817563	1.7778970751558383	0.8644589557744832	23.303	0.122	r
60793.196798460645	19.662455761454243	1.7778984403259186	0.8644785556755723	23.679	0.112	g
60793.197317164355	19.66269741806445	1.7778986267990282	0.8644812323945557	23.659	0.116	g
60793.19832956018	19.66316912402505	1.7778989907593783	0.8644864565111927	23.725	0.123	g
60793.199321458334	19.66363133785883	1.777899347358252	0.8644915745419802	23.559	0.11	g
60793.19981975694	19.66386356155972	1.777899526505249	0.8644941455661745	23.434	0.101	g
60793.20083395833	19.66433625789533	1.7778998911337502	0.864499378206985	23.536	0.105	g
60793.201834155094	19.66480248681418	1.7779002507351622	0.8645045382955137	23.359	0.088	g
60793.2023190625	19.6650285412406	1.7779004250767805	0.8645070398601769	23.134	0.073	g
60793.20333736111	19.665503298040502	1.777900791197783	0.8645122928948941	23.164	0.081	g
60793.2043240625	19.665963381985488	1.777901145965655	0.8645173826515318	23.11	0.073	g
60793.20585346065	19.666676631768553	1.7779016958744542	0.8645252713074545	23.116	0.078	g
60794.16600305556	20.115751628871937	1.7782504105306332	0.8697467727372361	22.709	0.088	r
60794.16649585648	20.115978658034305	1.7782505912945732	0.8697494165616024	22.742	0.105	r
60794.167485763886	20.11643473904962	1.778250954407278	0.8697547269344971	22.52	0.064	r
60794.16849055555	20.116897731441973	1.7782513229873493	0.8697601166490266	22.602	0.071	r
60794.168996458335	20.117130864089468	1.7782515085666695	0.8697628301264103	22.65	0.095	r
60794.17001055556	20.117598226908488	1.7782518805717111	0.8697682689912117	22.581	0.064	r
60794.17050425926	20.117825778312326	1.7782520616817532	0.8697709166702837	22.527	0.067	r
60795.031108958334	20.5182024014451	1.7785705536520289	0.874610200430194	23.221	0.121	r
60795.03160115741	20.51842478996784	1.7785707373979984	0.87461298783705	23.155	0.107	r
60795.03257805556	20.518866185483372	1.778571102095301	0.8746185194355028	23.245	0.115	r
60795.033550960645	20.519305786624802	1.7785714653088645	0.8746240274448228	23.019	0.108	r
60795.0340403588	20.51952692223205	1.7785716480181635	0.874626797760051	23.01	0.108	r
60795.03502016204	20.519969656224898	1.778572013817852	0.874632343347264	22.889	0.102	r
60795.03649755787	20.52063725382508	1.7785725654025852	0.8746407033986804	22.691	0.067	r
60795.056069363425	20.529484250729734	1.7785798740685892	0.8747512439685418	23.48	0.122	r
60795.068243761576	20.534991065497653	1.7785844217847884	0.8748198120504369	22.498	0.056	r
60795.06876835648	20.535228430865413	1.7785846177709315	0.8748227634156075	22.62	0.059	r
60795.070718055555	20.536110678258243	1.7785853461872898	0.8748337300905726	22.767	0.064	r
60795.07269936342	20.537007327609256	1.7785860864420175	0.8748448708436414	22.897	0.077	r
60795.07321585648	20.537241085630097	1.7785862794187184	0.8748477744366246	23.06	0.095	r
60795.09254275463	20.545993662490336	1.7785935019412453	0.8749562476409914	22.711	0.058	r
60795.10168895833	20.550139868515476	1.7785969208842138	0.8750074649498183	23.351	0.196	r
60795.147565555555	20.570987303137947	1.778614079495367	0.8752633740078914	24.176	0.153	g
60795.148054861114	20.571210168974805	1.7786142625888466	0.875266095582256	24.008	0.126	g
60795.14954466435	20.57188880857319	1.7786148200704457	0.8752743811531202	23.792	0.112	g
60795.15003055555	20.572110167140522	1.778615001893742	0.8752770831600756	23.492	0.075	g
60795.15101126157	20.572556985217307	1.7786153688847683	0.8752825363662519	23.691	0.117	g
60795.15200436342	20.57300950005189	1.7786157405218386	0.8752880579214128	23.188	0.076	g
60795.152488657404	20.573230190386987	1.7786159217562123	0.8752907503410946	23.267	0.07	g
60795.15347065972	20.573677720425238	1.7786162892504955	0.875296209341837	23.144	0.076	g
