mjd	phase angle	mag	rmsmag	band
60797.07808165509	19.258637452415012	21.747	0.026	r
60797.07907425926	19.259170739173083	21.747	0.028	r
60797.08052525463	19.259952026082424	21.766	0.024	r
60797.08151956018	19.260492356789012	21.783	0.025	r
60797.08296266204	19.26127390335781	21.73	0.025	r
60797.09587005787	19.26823426964473	22.215	0.029	g
60797.097315555555	19.2690204526637	22.185	0.03	g
60797.09830315972	19.26955700580339	22.269	0.034	g
60797.10071115741	19.270858564109346	22.244	0.028	g
60797.102168460646	19.271645659019793	22.278	0.029	g
60797.10562635417	19.273503097477683	22.229	0.033	g
60797.10948665509	19.275591694669917	22.174	0.034	g
60797.11045716435	19.276113376647363	22.212	0.029	g
60797.111904756945	19.27690043944017	22.243	0.03	g
60797.11289425926	19.277439436389805	22.312	0.033	g
60797.115291458336	19.27872997125914	22.223	0.029	g
60797.11674175926	19.279511189068117	22.222	0.031	g
60797.12264466435	19.282697331318495	22.215	0.029	g
60797.12409755787	19.283481051556862	22.223	0.036	g
60797.12509055556	19.28402239171439	22.219	0.036	g
60797.12655335648	19.284806978025557	22.193	0.029	g
60797.13144895833	19.287452835373156	22.218	0.03	g
60798.01056255787	19.75785968469952	21.554	0.049	i
60798.01153016204	19.75837258239306	21.534	0.049	i
60798.01202335648	19.758640073325534	21.431	0.042	i
60798.01299456019	19.75916609021278	21.492	0.045	i
60798.013494756946	19.75943113629002	21.479	0.045	i
60798.014469155096	19.75995374050786	21.488	0.045	i
60798.01496635417	19.76022553333017	21.583	0.047	i
60798.016410462966	19.761001149343272	21.517	0.047	i
60798.01740255787	19.761533503652462	21.529	0.049	i
60798.01886736111	19.762313397429796	21.587	0.051	i
60798.0198665625	19.762857207214708	21.446	0.042	i
60798.021321458335	19.76363320084359	21.477	0.043	i
60798.021901458334	19.76394877120814	21.569	0.048	i
60798.02335376157	19.76472201951411	21.503	0.048	i
60798.02432895833	19.765243892431364	21.517	0.047	i
60798.02673106481	19.766534336912116	21.479	0.048	i
60798.029175358795	19.767849469421545	21.575	0.053	i
60798.03062186343	19.768620190572747	21.469	0.046	i
60798.03309925926	19.76995168971426	21.476	0.049	i
60798.03406466435	19.770462269757072	21.562	0.05	i
60798.03551035879	19.77125122423863	21.557	0.048	i
60798.04046236111	19.773911622727944	21.657	0.033	r
60798.042705162035	19.775108161847193	21.58	0.035	r
60798.04319975695	19.77537502761075	21.618	0.036	r
60798.04468675926	19.776172164972593	21.628	0.036	r
60798.04712925926	19.777483868405024	21.631	0.032	r
60798.04810665509	19.77801255593281	21.64	0.034	r
60798.04955085648	19.778786597016595	21.659	0.034	r
60798.05054945602	19.77931822042346	21.619	0.036	r
60798.05297145833	19.78061519714346	21.635	0.033	r
60798.054425462964	19.781401874723137	21.676	0.035	r
60798.05548796296	19.78197325968842	21.606	0.034	r
60798.05696686343	19.78276641074099	21.632	0.033	r
60798.057937060184	19.783286113666346	21.642	0.034	r
60798.059389155096	19.784063041426286	21.617	0.036	r
60798.06035925926	19.784585754840652	21.611	0.034	r
60798.0628153588	19.785901770702857	21.599	0.032	r
60798.06426895833	19.786686660977217	21.573	0.032	r
60798.06524016204	19.787209205797442	21.639	0.038	r
60798.06668425926	19.787981901405075	21.597	0.038	r
60798.067683657406	19.78851842813965	21.611	0.037	r
60798.069139756946	19.789293565202698	21.702	0.039	r
60798.07020495371	19.7898835888053	21.702	0.046	r
60798.07261826389	19.791156601733984	21.668	0.041	r
60798.074073055555	19.791951248874025	21.661	0.035	r
60798.075049756946	19.79247139160568	21.637	0.032	r
60798.07746606482	19.79377419369492	21.667	0.038	r
60798.07893686343	19.794621331531612	21.727	0.037	r
60798.07993525463	19.795090697968874	21.609	0.036	r
60798.08139925926	19.79587224424613	21.636	0.033	r
60798.08237775463	19.79640539730492	21.639	0.033	r
60798.08383525463	19.797188328959308	21.627	0.031	r
60798.08489805555	19.7977566055573	21.586	0.03	r
60798.08730986111	19.799046563761422	21.625	0.03	r
60798.088755763885	19.79983255625928	21.657	0.033	r
60798.08972686343	19.800352889799477	21.625	0.029	r
60798.09117975694	19.80112997172524	21.675	0.034	r
60798.09215195602	19.801647350786304	21.644	0.035	r
60798.09359525463	19.80242324843574	21.616	0.032	r
60798.09459395833	19.802960724960027	21.653	0.035	r
60798.09604236111	19.80374495859122	21.669	0.034	r
60798.09844565972	19.805028985544784	21.671	0.033	r
60798.108903761575	19.81064444119454	22.09	0.035	g
60798.110360659724	19.811420868640027	22.07	0.037	g
60798.11134025463	19.811950201510083	22.106	0.035	g
60798.112796354166	19.812728265779164	22.107	0.036	g
60798.113781354165	19.813258887253806	22.081	0.037	g
60798.117654953705	19.81533711839679	22.108	0.038	g
60798.12114415509	19.81721022341352	22.111	0.034	g
60798.12259716435	19.817992334513683	22.139	0.035	g
60798.12357675926	19.81851877189864	22.087	0.035	g
60798.12504675926	19.81930697847052	22.098	0.038	g
60798.12604275463	19.819841115373503	22.061	0.038	g
60798.127506157405	19.82061779103342	22.126	0.044	g
60798.13093535879	19.822468240174604	22.121	0.035	g
60798.134933263886	19.824603849746374	22.096	0.036	g
60799.00996466435	20.289884172655242	21.501	0.034	i
60799.01141706019	20.290655277726465	21.545	0.036	i
60799.01243025463	20.291196853601463	21.55	0.034	i
60799.013946956016	20.291997392903635	21.553	0.037	i
60799.014919953705	20.29252582505701	21.501	0.036	i
60799.016413460646	20.293327497596742	21.558	0.045	i
60799.01743755787	20.293863131865763	21.461	0.038	i
60799.018926157405	20.294656517452406	21.528	0.037	i
60799.02142065972	20.295990746705353	21.458	0.035	i
60799.02242255787	20.296519064780753	21.507	0.034	i
60799.023930462965	20.29732527663369	21.543	0.036	i
60799.02503826389	20.29792843479687	21.503	0.034	i
60799.02652025463	20.29871226677005	21.55	0.036	i
60799.02752945602	20.29924563366887	21.531	0.038	i
60799.02898076389	20.300022879436256	21.596	0.04	i
60799.02994986111	20.30054307832096	21.538	0.036	i
