mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60787.10978266204	8.132578588818586	3.5786135250889544	2.674304792631702	23.289	0.15	i
60787.11028865741	8.132705758475945	3.5786135934196515	2.6743081557937307	22.773	0.103	i
60787.111309155094	8.132962243204446	3.578613731227818	2.674314938007448	23.153	0.137	i
60787.11233025463	8.133218889160812	3.5786138691145326	2.6743217233497334	23.171	0.133	i
60787.1129465625	8.133373798468645	3.5786139523378404	2.674325818375469	23.367	0.168	i
60787.11395915509	8.133628322143611	3.5786140890713893	2.674332545809303	23.232	0.138	i
60787.115488159725	8.134012669421775	3.5786142955325655	2.674342702560989	22.807	0.104	i
60787.11650885417	8.13426925508402	3.5786144333532146	2.6743494816757565	23.106	0.135	i
60787.11752716435	8.134525251929556	3.57861457084925	2.6743562441088495	23.295	0.161	i
60787.11915486111	8.134934466509502	3.578614790621163	2.67436705162364	23.03	0.131	i
60787.12431576389	8.136232136683029	3.578615487400823	2.674401304695944	23.383	0.166	i
60787.124827962965	8.136360940747435	3.578615556549579	2.6744047030230127	23.174	0.149	i
60787.125841863424	8.136615917473229	3.5786156934278543	2.674411429421792	23.032	0.116	i
60787.126874953705	8.136875731555106	3.5786158328939353	2.674418282300328	23.353	0.17	i
60787.12738085648	8.13700296645439	3.578615901189255	2.6744216378428103	23.11	0.144	i
60787.128398657405	8.137258952714724	3.5786160385872026	2.6744283880933644	23.06	0.117	i
60787.12941436343	8.137514423620472	3.578616175699598	2.6744351236533253	22.918	0.113	i
60787.13094915509	8.137900477358075	3.578616382879333	2.674445299982968	23.207	0.127	i
60787.13196466435	8.13815592826488	3.578616519958343	2.6744520322631606	22.913	0.114	i
60787.13354326389	8.138553047876181	3.5786167330409193	2.6744624959826995	23.118	0.127	i
60790.11731216435	8.887342413366374	3.57900769164413	2.695686722770651	23.288	0.114	r
60790.11781895833	8.887466628455533	3.5790077560452183	2.695690460239518	23.236	0.122	r
60790.118846157406	8.88771840327881	3.579007886575086	2.6956980349453294	23.623	0.188	r
60790.12139645834	8.888343551065969	3.579008210638733	2.6957168376490017	23.39	0.204	r
60790.122444155095	8.888600390341974	3.5790083437633275	2.695724560590034	23.508	0.216	r
