mjd	phase angle	mag	rmsmag	band
60793.1865253588	18.052226203739377	23.903	0.202	r
60793.18701505787	18.052463134867338	23.894	0.209	r
60793.19300085648	18.05562193731286	23.606	0.158	r
60793.19351395834	18.05590045298151	23.811	0.181	r
60793.19631126158	18.057384312225324	23.67	0.128	g
60793.19783606481	18.058159866880256	24.215	0.216	g
60793.200338055554	18.059478157668316	24.131	0.193	g
60793.20382966435	18.06135071009547	23.856	0.163	g
60793.2043240625	18.061600990767783	24.186	0.211	g
60793.20484445602	18.061853465962873	24.14	0.184	g
60795.0355124537	19.01649576694067	23.49	0.143	r
60795.03599975695	19.01675330232949	23.379	0.147	r
60795.03649755787	19.016990965931978	23.34	0.124	r
60795.056069363425	19.027234727370654	23.543	0.113	r
60795.067234953705	19.033065010397703	23.358	0.116	r
60795.068243761576	19.033582700489653	23.408	0.132	r
60795.06876835648	19.033873364448734	23.445	0.126	r
60795.070718055555	19.03488758852794	23.671	0.146	r
60795.07123925926	19.035174647673756	23.964	0.195	r
60795.07321585648	19.03621587980859	23.407	0.129	r
60795.07370555556	19.036444396752465	23.62	0.148	r
60795.09254275463	19.046280320755628	23.77	0.15	r
60795.09771436342	19.04898200126433	23.684	0.137	r
60795.102194259256	19.05133162829987	23.748	0.192	r
60795.10270055556	19.051600284296942	23.645	0.166	r
60795.147565555555	19.07499535265319	24.206	0.153	g
60795.14905206019	19.0758261554572	24.432	0.176	g
60795.15003055555	19.076326628629687	24.501	0.188	g
60795.151510358795	19.077107884817888	24.165	0.144	g
60795.152488657404	19.077622786851116	24.051	0.138	g
60795.1544653588	19.07864043153379	24.275	0.183	g
60795.15494915509	19.07890375842188	24.382	0.197	g
60795.155432060186	19.079101283271964	24.503	0.207	g
60795.157420358795	19.080147622901663	24.341	0.187	g
60795.15793016204	19.080456390975193	24.058	0.142	g
60797.021838761575	20.044681920700842	23.613	0.208	i
60797.02380675926	20.04568710597221	23.496	0.184	i
60797.024286354164	20.045934699727724	23.294	0.149	i
60797.02526956019	20.04648840243798	23.501	0.178	i
60797.02622675926	20.046928055012085	23.576	0.209	i
60797.02671626157	20.047206658336673	23.769	0.194	i
60797.02870606481	20.048264820670784	23.651	0.213	i
60797.030152453706	20.048993894389895	23.46	0.165	i
60797.03063516204	20.049228332896536	23.661	0.195	i
60797.03111365741	20.049483943133943	23.816	0.194	i
60797.03208005787	20.050000432861	23.493	0.177	i
60797.03354505787	20.050740441543365	23.631	0.158	i
60797.034055358796	20.051021031487593	23.521	0.137	i
60797.035119155094	20.051559031654	23.477	0.172	i
60797.03608695602	20.05205828655911	23.358	0.175	i
60797.0365740625	20.05230571387198	23.418	0.158	i
60797.037545162035	20.052823319266622	23.334	0.144	i
60797.03851436343	20.053332668550325	23.576	0.201	i
60797.03899376158	20.05357483492933	23.429	0.17	i
60797.039948564816	20.05405277793087	23.426	0.158	i
60797.04140956019	20.054839767826014	23.401	0.158	i
60797.0453449537	20.05684811795945	23.827	0.198	i
60797.04582275463	20.057092519504383	23.654	0.174	i
60797.04677826389	20.057599210470126	23.409	0.169	i
