mjd	phase angle	mag	rmsmag	band
60797.11674175926	19.186121245824783	23.703	0.114	g
60797.11779525463	19.186695564175242	24.001	0.133	g
60797.11924275463	19.187439182906264	24.092	0.18	g
60797.12022145833	19.18795851142011	23.764	0.115	g
60797.12118805556	19.188504612576757	23.534	0.096	g
60797.12167315972	19.18874256470811	23.802	0.1	g
60797.12264466435	19.18926135222355	23.848	0.108	g
60797.12409755787	19.190023735959457	23.614	0.116	g
60797.12509055556	19.190568153953695	23.736	0.133	g
60797.126062662035	19.191080818064908	23.734	0.124	g
60797.12655335648	19.191339689854008	23.697	0.105	g
60797.13096675926	19.1936932539675	23.865	0.161	g
60797.13144895833	19.19396819125411	23.87	0.124	g
60797.132505960646	19.194519856515672	23.708	0.134	g
60798.01153016204	19.65958542989135	23.103	0.205	i
60798.01202335648	19.65980709212961	23.017	0.181	i
60798.01299456019	19.66034208642164	23.12	0.204	i
60798.014469155096	19.6611605030385	23.099	0.197	i
60798.01496635417	19.661445582494352	22.78	0.144	i
60798.0198665625	19.663983780826065	22.842	0.15	i
60798.02432895833	19.666369995209262	22.894	0.171	i
60798.02817275463	19.66840860980162	22.994	0.209	i
60798.03551035879	19.67231837157051	22.903	0.166	i
60798.03657885417	19.67286352252042	23.087	0.194	i
60798.04046236111	19.67493932887078	23.402	0.173	r
60798.042705162035	19.67610552112973	23.303	0.168	r
60798.04319975695	19.676357735702997	23.305	0.168	r
60798.04468675926	19.677191920645335	23.098	0.135	r
60798.04712925926	19.678483892065678	23.136	0.122	r
60798.04810665509	19.679039527916593	23.443	0.178	r
60798.04955085648	19.679776532469386	23.181	0.14	r
60798.051993657406	19.681044729601005	23.137	0.158	r
60798.053933854164	19.68208418876018	23.064	0.146	r
60798.054425462964	19.682342845289906	23.185	0.141	r
60798.05548796296	19.68292800938364	23.323	0.167	r
60798.05696686343	19.68369618274943	23.467	0.18	r
60798.057937060184	19.68418314084486	23.004	0.118	r
60798.059389155096	19.684962157555333	23.212	0.151	r
60798.06035925926	19.685499608181562	23.235	0.145	r
60798.061836458335	19.68629228643487	23.334	0.15	r
60798.0628153588	19.686780719092518	23.366	0.163	r
60798.06426895833	19.68763130431554	23.484	0.188	r
60798.06524016204	19.688105161826844	23.263	0.188	r
60798.067683657406	19.689429929780868	23.288	0.184	r
60798.06865775463	19.68987024858897	23.277	0.188	r
60798.07020495371	19.69068672928697	23.115	0.156	r
60798.071650659724	19.6914813190489	23.128	0.13	r
60798.074073055555	19.692754600731956	23.212	0.146	r
60798.075049756946	19.693270171240076	23.146	0.126	r
60798.07649835648	19.694092458622038	23.166	0.146	r
60798.07746606482	19.69453857128948	23.26	0.163	r
60798.07893686343	19.69534758512057	23.33	0.163	r
60798.07993525463	19.69591755358996	23.274	0.179	r
60798.08139925926	19.696613226705207	23.413	0.177	r
60798.08237775463	19.69718140224832	23.267	0.151	r
60798.08335165509	19.697716951664354	23.201	0.147	r
60798.08383525463	19.697974895240044	23.307	0.143	r
60798.08634686343	19.699307592892726	23.392	0.159	r
60798.08730986111	19.699790590141138	23.39	0.148	r
60798.088755763885	19.700570054063352	23.325	0.146	r
60798.08972686343	19.70107822295204	23.206	0.123	r
60798.09117975694	19.70185534329783	23.251	0.132	r
60798.09215195602	19.70237754318879	23.226	0.149	r
60798.09311585648	19.70289469498022	23.391	0.152	r
60798.09359525463	19.703138220889848	23.304	0.151	r
60798.09459395833	19.70364237025812	23.336	0.172	r
60798.097968263886	19.70544404926293	23.452	0.171	r
60798.09844565972	19.705683247404433	23.122	0.121	r
60798.09950956018	19.70629155048692	23.366	0.154	r
60798.10407486111	19.708698009746925	24.002	0.186	g
60798.10552525463	19.709520767842086	23.806	0.162	g
60798.107463657405	19.710461914752486	23.645	0.158	g
60798.108903761575	19.71125255666068	23.549	0.129	g
60798.110360659724	19.712032253284697	23.487	0.124	g
60798.11134025463	19.712526014245707	23.821	0.167	g
60798.1123115625	19.713063434683637	23.802	0.17	g
60798.112796354166	19.713358999809078	23.748	0.154	g
60798.11620856482	19.71512848661221	23.713	0.152	g
60798.11717415509	19.715685385696773	23.708	0.168	g
60798.11870555556	19.716486534213253	23.816	0.198	g
60798.12114415509	19.717756596125117	23.777	0.149	g
60798.12211305556	19.718253221469467	23.73	0.173	g
60798.12259716435	19.718540621408582	23.677	0.129	g
60798.12357675926	19.719054244949785	23.69	0.143	g
60798.12604275463	19.72031441021733	23.798	0.182	g
60798.13093535879	19.722946958490436	23.713	0.14	g
60798.13240675926	19.72370105527649	23.656	0.135	g
60798.13347206019	19.7243465758583	23.613	0.156	g
60799.03143986111	20.197262202324833	23.305	0.19	i
60799.0324090625	20.197788305508652	23.23	0.193	i
60799.03388516204	20.198528634817002	23.193	0.155	i
60799.037353761574	20.20038867305031	23.428	0.212	i
60799.038335763886	20.20088148676316	23.143	0.167	i
60799.03884606482	20.2011545981922	23.432	0.206	i
60799.083993657405	20.22501453307929	23.5	0.135	r
60799.085495162035	20.22581128669619	23.319	0.115	r
60799.08645275463	20.226316103828207	23.403	0.136	r
60799.08746826389	20.226825706768107	23.331	0.17	r
60799.087946458334	20.22709869391091	23.421	0.153	r
60799.08891106481	20.22760382413787	23.168	0.117	r
60799.08988535879	20.228119249137446	23.211	0.119	r
60799.090375659725	20.228388622967103	23.515	0.17	r
60799.091341354164	20.228885485294573	23.363	0.117	r
60799.092355960645	20.22943698922459	23.488	0.153	r
60799.09383925926	20.230230612507565	23.346	0.142	r
60799.09533966435	20.230975463151932	23.627	0.197	r
60799.09634415509	20.231519648709284	23.607	0.156	r
60799.0973028588	20.23205251399626	23.24	0.123	r
60799.09779126157	20.232302887320316	23.259	0.11	r
60799.098870856484	20.232879548414083	23.307	0.125	r
60799.100400358795	20.233654570650454	23.347	0.136	r
60799.101367256946	20.234184758922698	23.34	0.124	r
