mjd	phase angle	mag	rmsmag	band
60797.076608958334	20.13021447907986	23.026	0.073	r
60797.07907425926	20.13150018223961	22.818	0.066	r
60797.08052525463	20.132274083923214	22.959	0.062	r
60797.09587005787	20.14032003627044	23.326	0.088	g
60797.097315555555	20.141094184507722	23.342	0.087	g
60797.09830315972	20.14161577779669	23.254	0.076	g
60797.099738854165	20.142347060695652	23.337	0.066	g
60797.11045716435	20.147974925281886	23.401	0.09	g
60797.111904756945	20.148726671067983	23.36	0.085	g
60797.11432986111	20.150011465653478	23.347	0.08	g
60797.115291458336	20.150524380448513	23.434	0.091	g
60797.11779525463	20.15180627906302	23.33	0.087	g
60797.12022145833	20.153092220972603	23.232	0.082	g
60797.12509055556	20.155653249249028	23.344	0.102	g
60797.12755085648	20.156960812256756	23.446	0.087	g
60797.12900046296	20.157701906205823	23.688	0.119	g
60797.129973854164	20.15821039143603	23.318	0.101	g
60798.01496635417	20.619478042941708	22.774	0.149	i
60798.01740255787	20.620752411318403	22.825	0.148	i
60798.01886736111	20.62156213097962	22.867	0.153	i
60798.021901458334	20.623125286309527	22.812	0.201	i
60798.03309925926	20.628959850425968	22.769	0.157	i
60798.04810665509	20.63681248390609	23.008	0.135	r
60798.05054945602	20.63810180239942	22.842	0.105	r
60798.051993657406	20.638841604212537	22.881	0.109	r
60798.0628153588	20.644500914873724	23.043	0.141	r
60798.06426895833	20.64525763982977	23.077	0.149	r
60798.06524016204	20.64576556107058	22.843	0.104	r
60798.06668425926	20.646507496188406	23.03	0.134	r
60798.07746606482	20.652210896403243	22.943	0.133	r
60798.07893686343	20.65293450460203	22.807	0.111	r
60798.08139925926	20.654228576487352	22.779	0.091	r
60798.09459395833	20.66110653538236	22.897	0.106	r
60798.09604236111	20.661857236462655	22.957	0.108	r
60798.11134025463	20.66984545776047	23.351	0.126	g
60798.112796354166	20.670646330228045	23.822	0.215	g
60798.113781354165	20.671168299543	23.237	0.107	g
60798.115237453705	20.671896686083755	23.27	0.119	g
60798.12604275463	20.677565765153517	23.343	0.147	g
60798.127506157405	20.678294776938266	23.378	0.144	g
60798.12850046296	20.678866489729618	23.478	0.126	g
60798.12996216435	20.679575746877564	23.406	0.115	g
60799.0324090625	21.148194777667204	22.81	0.154	i
60799.03488716435	21.149489774841673	23.0	0.127	i
60799.0363765625	21.150275028287442	23.272	0.167	i
60799.09383925926	21.18020103398181	22.751	0.081	r
60799.09533966435	21.180989360379616	22.877	0.093	r
60799.106282256944	21.18668723599934	22.849	0.092	r
60799.10775186343	21.187444432560756	22.903	0.105	r
60799.10871606482	21.187952533130005	22.868	0.092	r
