mjd	phase angle	mag	rmsmag	band
60799.11111615741	20.576602093750832	24.049	0.216	r
60799.11996665509	20.581249434139988	23.987	0.197	r
60799.120927662036	20.58175837749049	23.913	0.179	r
60799.125807662036	20.584298333942645	23.454	0.158	r
60799.130825555556	20.586928771740865	23.761	0.173	r
60799.13327326389	20.588203701941055	24.048	0.212	r
60799.13474085648	20.589001129742822	23.979	0.203	r
60799.13571986111	20.58950766901809	23.837	0.178	r
60799.138160462964	20.590792444623148	23.758	0.15	r
60799.14579055556	20.59477811536604	24.103	0.199	g
60799.14676686343	20.5952848118662	24.281	0.215	g
60799.150643761575	20.59731899956189	24.329	0.198	g
60799.15313716435	20.59863994471103	24.003	0.146	g
