mjd	phase angle	mag	rmsmag	band
60790.184280960646	16.596773880349083	22.368	0.077	i
60790.18532755787	16.597309001631874	22.285	0.072	i
60790.18642106481	16.597857914646326	22.474	0.085	i
60790.18797385417	16.59862966420823	22.274	0.064	i
60790.18904986111	16.59916571415643	22.343	0.075	i
60790.18956115741	16.59942467814346	22.23	0.07	i
60790.19061106481	16.599950325553475	22.171	0.059	i
60793.13511145833	18.05522329878628	22.965	0.06	g
60793.1360865625	18.055683617929272	23.025	0.062	g
60793.13656775463	18.055933521386606	22.992	0.062	g
60793.137539560186	18.056411037362086	23.026	0.069	g
60793.13851606481	18.05689443808959	22.967	0.059	g
60793.1390024537	18.057144929848892	23.032	0.063	g
60793.139983263885	18.057624248624997	22.898	0.057	g
60793.14095516204	18.058130177202706	22.911	0.055	g
60793.14144395833	18.058341407916906	23.009	0.06	g
60793.142930462964	18.059085148927135	22.934	0.061	g
60793.143418761574	18.059329237622144	23.063	0.059	g
60793.144401157406	18.05981620393787	23.034	0.073	g
60793.1830649537	18.079021809505146	22.415	0.053	r
60793.184043263886	18.07951211395436	22.452	0.059	r
60793.18452115741	18.079750083407507	22.448	0.052	r
60793.18551106482	18.080229456721682	22.378	0.049	r
60793.1865253588	18.080738615251462	22.445	0.054	r
60793.18701505787	18.080975202361333	22.512	0.06	r
60793.19150346065	18.083200879941298	22.533	0.064	r
60793.19300085648	18.083942878640055	22.413	0.054	r
60793.19351395834	18.084196867096082	22.508	0.057	r
60793.19449115741	18.08469076113523	22.621	0.077	r
60793.197317164355	18.086092418879144	23.022	0.061	g
60793.19783606481	18.086348775291405	22.917	0.066	g
60793.19881956019	18.08684251024615	23.167	0.081	g
60793.19981975694	18.087333217586576	23.073	0.066	g
60793.200338055554	18.087578442100902	23.149	0.079	g
60793.20133846065	18.088084714029964	22.947	0.073	g
60793.201834155094	18.088327486663562	22.921	0.066	g
60793.2023190625	18.08856725449684	23.016	0.063	g
60793.20284346065	18.088828746188387	22.946	0.071	g
60793.20333736111	18.089081006259036	23.004	0.084	g
60793.20382966435	18.089313455668567	23.118	0.086	g
60793.2043240625	18.089581629678193	23.144	0.082	g
60793.20484445602	18.089824747722428	23.052	0.069	g
60793.20536186342	18.090081407794443	22.9	0.072	g
60793.20585346065	18.090322380367635	23.0	0.084	g
60795.03649755787	18.98875106322037	22.433	0.055	r
60795.056069363425	18.998407410425106	22.451	0.044	r
60795.067234953705	19.00392535632095	22.374	0.047	r
60795.068243761576	19.004422398152755	22.588	0.06	r
60795.06876835648	19.004682999085794	22.429	0.047	r
60795.06974466435	19.005161918353853	22.375	0.048	r
60795.07123925926	19.00590304004008	22.424	0.047	r
60795.07221305556	19.006381883140016	22.476	0.053	r
60795.07321585648	19.00688315481808	22.424	0.053	r
60795.07370555556	19.00711823221065	22.404	0.05	r
60795.09254275463	19.016415184421703	22.489	0.047	r
60795.09771436342	19.01897093208347	22.493	0.047	r
60795.10119706018	19.020685438819743	22.289	0.077	r
60795.102194259256	19.021183559481155	22.494	0.062	r
60795.10270055556	19.021426568602926	22.453	0.055	r
60795.14657815972	19.043085310230257	23.005	0.059	g
60795.147565555555	19.043576336426284	22.981	0.052	g
60795.148054861114	19.043818389433458	23.029	0.051	g
60795.14905206019	19.04431836113403	22.941	0.047	g
60795.15003055555	19.04478982917205	22.975	0.049	g
60795.15052096065	19.04502714855574	22.928	0.046	g
60795.151510358795	19.04551713436632	23.02	0.053	g
60795.152488657404	19.046005514449313	22.969	0.054	g
60795.15297725694	19.046233350613484	23.044	0.062	g
60795.153967060185	19.046732365302688	22.947	0.051	g
60795.15494915509	19.04722001741229	23.014	0.058	g
60795.155432060186	19.04745482473376	22.86	0.048	g
60795.15644216435	19.04795445580446	22.908	0.054	g
60795.15693766204	19.048200412621078	22.962	0.067	g
60795.157420358795	19.048440595502125	22.976	0.055	g
60795.15793016204	19.048680056123594	22.962	0.054	g
60797.02038376158	19.95585443124266	22.471	0.112	i
60797.021351655094	19.95631111874808	22.615	0.096	i
60797.021838761575	19.956547323438382	22.632	0.088	i
60797.02284755787	19.957049205846864	22.532	0.076	i
60797.02380675926	19.957529194850476	22.615	0.08	i
60797.024286354164	19.957754154652672	22.682	0.084	i
60797.02526956019	19.95822868641751	22.615	0.08	i
60797.02622675926	19.958713094569255	22.549	0.082	i
60797.02671626157	19.95894969091017	22.58	0.068	i
60797.027719861115	19.959437279892327	22.708	0.099	i
60797.02870606481	19.959923111352534	22.61	0.081	i
60797.030152453706	19.960631437062517	22.667	0.075	i
60797.03111365741	19.961089464079144	22.564	0.065	i
60797.031588564816	19.96132346248766	22.589	0.069	i
60797.032566354166	19.96180669869629	22.571	0.065	i
60797.03354505787	19.96228707741503	22.758	0.074	i
60797.034055358796	19.962539575398647	22.591	0.06	i
60797.035119155094	19.963053837607198	22.727	0.085	i
60797.03608695602	19.96353691686554	22.674	0.097	i
60797.0365740625	19.963769642578992	22.585	0.074	i
60797.037545162035	19.96424791035729	22.78	0.089	i
60797.03851436343	19.96472797008075	22.615	0.083	i
60797.03899376158	19.96497044738752	22.726	0.085	i
60797.04093456019	19.965903477239287	22.718	0.087	i
60797.042377164355	19.966603544180202	22.677	0.073	i
60797.04335706018	19.967077048629385	22.497	0.066	i
60797.04386826389	19.967342792433655	22.761	0.097	i
60797.0448578588	19.967810582740444	22.812	0.08	i
60797.04582275463	19.968299318947185	22.558	0.066	i
60797.04629665509	19.96853463859495	22.69	0.075	i
60797.04725445602	19.96898639373683	22.713	0.081	i
60797.05030326389	19.970486263563004	22.642	0.075	i
60797.05078275463	19.97071937878435	22.881	0.089	i
60797.05475565972	19.9726637547243	22.739	0.06	r
60797.055713657406	19.973133602070547	22.844	0.083	r
60797.05619736111	19.97337132098476	22.9	0.07	r
60797.05715296296	19.973842184477572	22.862	0.066	r
60797.058633657405	19.974560690845077	22.785	0.068	r
60797.05959505787	19.97503322472576	22.831	0.061	r
60797.060553564814	19.975503004000615	22.743	0.056	r
60797.061048159725	19.975752385234102	22.844	0.057	r
60797.06202135417	19.976228001022026	22.849	0.064	r
60797.06442966435	19.97740112713934	22.848	0.065	r
60797.06491126157	19.9776374858475	22.889	0.075	r
60797.0653840625	19.977864288934597	22.774	0.057	r
60797.06586576389	19.97810950496502	22.833	0.059	r
60797.06685865741	19.97859679486587	22.777	0.053	r
60797.06782055555	19.979066651342343	22.855	0.06	r
60797.068297858794	19.97929819698566	22.895	0.062	r
60797.06936555556	19.979820966013936	22.827	0.075	r
60797.0703203588	19.980291503881446	22.844	0.08	r
60797.07080085648	19.98052057333416	22.802	0.059	r
60797.07176186342	19.980990552078502	22.743	0.057	r
60797.072723958336	19.981454195994377	22.814	0.067	r
60797.07416415509	19.982170167456534	22.664	0.056	r
60797.07513615741	19.982640264891312	22.873	0.071	r
60797.075621157404	19.982880702356983	22.827	0.063	r
60797.076608958334	19.983361463976717	22.912	0.064	r
60797.07760085648	19.983834203626234	22.904	0.077	r
60797.07808165509	19.984081904610285	22.746	0.064	r
60797.07907425926	19.984573893761862	22.833	0.069	r
60797.08003706019	19.98505000971033	22.798	0.06	r
60797.08052525463	19.985281616051108	22.785	0.054	r
60797.08151956018	19.985769298360026	22.742	0.057	r
60797.082482060185	19.986245698775104	22.78	0.061	r
60797.08296266204	19.986481870240166	22.789	0.064	r
60797.08402585648	19.986993410300766	22.818	0.071	r
60797.0886553588	19.989261664492663	23.257	0.074	g
60797.09009395833	19.989965190578296	23.302	0.07	g
60797.091053854165	19.990420058570624	23.465	0.091	g
60797.09201576389	19.990915255978752	23.405	0.078	g
60797.092498460646	19.99114027011839	23.437	0.082	g
60797.093455462964	19.991618200450592	23.396	0.082	g
60797.0949015625	19.99230901395495	23.37	0.087	g
60797.09587005787	19.992804275835343	23.3	0.079	g
60797.09683826389	19.993260738285013	23.509	0.096	g
60797.097315555555	19.993495900063593	23.473	0.093	g
60797.09830315972	19.99400086980194	23.499	0.097	g
60797.09926296296	19.994458751280927	23.319	0.072	g
60797.099738854165	19.994679317683236	23.394	0.068	g
60797.10071115741	19.995163266144544	23.476	0.078	g
60797.102168460646	19.995873187572254	23.381	0.071	g
60797.10417576389	19.99685266021766	23.364	0.077	g
60797.10465436343	19.99709093356439	23.419	0.083	g
60797.10659076389	19.998040185968318	23.377	0.089	g
60797.10707456018	19.998272084284878	23.379	0.078	g
60797.10804425926	19.99873697822062	23.373	0.091	g
60797.109007453706	19.9992177524997	23.485	0.102	g
60797.10948665509	19.999453958820165	23.367	0.092	g
60797.11045716435	19.99993127309336	23.538	0.096	g
60797.111904756945	20.00064520720005	23.362	0.078	g
60797.11289425926	20.001131915715394	23.464	0.077	g
60797.113854953706	20.001589432733056	23.255	0.079	g
60797.11674175926	20.003014791793632	23.292	0.084	g
60797.11779525463	20.00352324308129	23.355	0.075	g
60797.11875346065	20.0039825892732	23.352	0.104	g
60797.11924275463	20.004220284096732	23.293	0.087	g
60797.12022145833	20.00471266904089	23.463	0.092	g
60797.12118805556	20.005188297680192	23.41	0.079	g
60797.12167315972	20.0054170882533	23.321	0.067	g
60797.12264466435	20.005891848453615	23.355	0.085	g
60797.123610462964	20.00636794491715	23.267	0.078	g
60797.12409755787	20.006589958078727	23.255	0.084	g
60797.12509055556	20.007103602279763	23.298	0.093	g
60797.126062662035	20.007578092837278	23.162	0.07	g
60797.12655335648	20.00781302200953	23.207	0.07	g
60797.12755085648	20.008291370737947	23.288	0.076	g
60797.128516655095	20.008761945328693	23.232	0.069	g
60797.12900046296	20.009001468440495	23.237	0.078	g
60797.129973854164	20.009476436255813	23.334	0.095	g
60797.13096675926	20.00995566961117	23.2	0.086	g
60797.13144895833	20.01019622351698	23.367	0.081	g
60797.132505960646	20.010707442236686	23.226	0.079	g
60797.13347255787	20.011178388976894	23.267	0.088	g
60798.01056255787	20.43522565937727	22.372	0.105	i
60798.01105165509	20.435484816062832	22.21	0.089	i
