mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60787.10978266204	9.66913450158046	3.012305223047864	2.101015743521567	22.616	0.096	i
60787.111309155094	9.669581657996536	3.012306271211062	2.101025915606033	22.694	0.092	i
60787.11233025463	9.669880785016987	3.0123069723479383	2.1010327187907167	22.73	0.094	i
60787.11395915509	9.670357991200133	3.0123080908317634	2.1010435696739003	22.528	0.073	i
60787.11497945602	9.670656917581999	3.0123087914219937	2.1010503652420067	22.684	0.086	i
60787.11650885417	9.67110502293528	3.012309841584989	2.1010605499337855	22.623	0.087	i
60787.11752716435	9.671403398915787	3.0123105408099486	2.1010673300633744	22.49	0.082	i
60787.11915486111	9.67188035943939	3.012311658472603	2.101078165824709	22.63	0.092	i
60787.12431576389	9.673392879420764	3.0123152022325077	2.101112508128692	22.625	0.109	i
60787.125841863424	9.673840206829604	3.0123162501397807	2.101122659143858	22.543	0.069	i
60787.126874953705	9.674143042545646	3.0123169595193278	2.101129529793561	22.597	0.084	i
60787.128398657405	9.674589722061034	3.012318005783964	2.101139661759763	22.605	0.082	i
60787.12941436343	9.674887498376439	3.012318703228246	2.1011464147418963	22.68	0.094	i
60787.13094915509	9.675337484002233	3.012319757108939	2.1011566173594245	22.597	0.073	i
60787.13196466435	9.675635240000505	3.012320454419928	2.101163367007967	22.631	0.095	i
60787.13354326389	9.676098128777546	3.012321538384431	2.10117385768627	22.584	0.082	i
60790.11731216435	10.549320109918057	3.014373172260134	2.1223808592104962	22.801	0.074	r
60790.1198728588	10.550051397352354	3.0143749353567864	2.122399677853524	22.922	0.132	r
60790.12139645834	10.550486551596142	3.0143759843918514	2.1224108723651427	22.974	0.124	r
60790.122444155095	10.550785802125052	3.014376705757318	2.122418569160582	22.944	0.121	r
60790.12398135417	10.55122489532609	3.0143777641584832	2.122429860474442	22.808	0.093	r
60790.132206064816	10.553574817797474	3.0143834271078025	2.122490243264655	22.917	0.092	r
60790.13375065972	10.554016243142014	3.0143844906105977	2.1225015774458265	23.0	0.097	r
60790.13617025463	10.55470780507469	3.014386156581189	2.122519328828605	23.51	0.091	g
60790.1377149537	10.555149354011064	3.014387220159229	2.1225306593157405	23.751	0.108	g
60790.13875005787	10.555445257153908	3.014387932864509	2.122538250929091	23.572	0.103	g
60790.14800275463	10.558091071091729	3.014394303698463	2.1226060785452767	23.723	0.109	g
60790.17847115741	10.566814058403422	3.014415282723658	2.1228290530882865	23.644	0.103	g
60790.180868055555	10.567501016861602	3.0144169331325883	2.122846572798418	22.835	0.118	i
60790.18377085648	10.568333119604757	3.014418931890464	2.12286778670859	22.652	0.112	i
60790.18532755787	10.56877942486326	3.01442000377788	2.1228791616371567	22.692	0.124	i
60790.18642106481	10.569092961422417	3.0144207567273544	2.1228871513285275	22.685	0.112	i
60790.18797385417	10.569538227323699	3.0144218259236104	2.122898495872014	22.658	0.106	i
60790.18904986111	10.569846803177901	3.014422566824937	2.1229063564820385	22.768	0.135	i
60790.19061106481	10.570294564885188	3.0144236418176327	2.1229177607727956	22.801	0.107	i
60793.1355990625	11.405792858350523	3.0164540799264037	2.145901724146563	23.71	0.108	g
60793.13803065972	11.406463549732003	3.016455758539667	2.145921168057631	23.755	0.116	g
60793.13851606481	11.406597447114013	3.016456093631321	2.1459250490446884	23.498	0.108	g
60793.139491354166	11.406866489134305	3.0164567669075124	2.1459328463559815	23.489	0.101	g
