mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60787.109270960646	10.137845981974685	2.7546707063898657	1.8312272776936402	22.584	0.1	i
60787.11028865741	10.138201621197554	2.7546704960445214	1.8312329717481115	22.531	0.083	i
60787.11079675926	10.138379184882142	2.7546703910258294	1.831235814265167	22.417	0.076	i
60787.111820162034	10.138736837633102	2.7546701795001702	1.8312415388931913	22.604	0.089	i
60787.1129465625	10.13913050102666	2.754669946685184	1.831247838624734	22.609	0.087	i
60787.11345665509	10.139308777668768	2.7546698412541812	1.8312506911138242	22.458	0.073	i
60787.11446835648	10.139662375709772	2.754669632145319	1.8312563479905113	22.667	0.094	i
60787.115488159725	10.140018819109082	2.7546694213611898	1.831262049289592	22.47	0.072	i
60787.115997361114	10.14019680111247	2.754669316113683	1.831264895693052	22.612	0.091	i
60787.11701686343	10.140553160191162	2.754669105390745	1.8312705939940206	22.486	0.099	i
60787.118035162035	10.14090911241937	2.75466889491605	1.831276284693088	22.516	0.087	i
60787.118650358796	10.141124164987758	2.7546687677591333	1.8312797222630748	22.473	0.09	i
60787.124827962965	10.143283948302283	2.7546674908778264	1.831314223879551	22.42	0.081	i
60787.12533436342	10.143461018072733	2.7546673862061715	1.8313170507203695	22.426	0.072	i
60787.12636576389	10.143821672955903	2.7546671730179044	1.8313228075891477	22.388	0.076	i
60787.12738085648	10.144176640789437	2.75466696319989	1.8313284725976142	22.54	0.078	i
60787.12788755787	10.144353835153641	2.754666858465241	1.831331300079757	22.54	0.084	i
60787.12890445602	10.14470945799999	2.7546666482729862	1.8313369739322092	22.415	0.076	i
60787.13043505787	10.14524476005641	2.75466633189717	1.8313455124897895	22.511	0.081	i
60787.132473564816	10.145957750029867	2.7546659105350386	1.8313568815722583	22.436	0.073	i
60790.11679915509	11.18459847728969	2.7540462454273547	1.8493627942552953	22.792	0.101	r
60790.11781895833	11.1849434360765	2.754046032723139	1.8493691852366283	22.792	0.095	r
60790.11832945602	11.185116122904718	2.754045926246371	1.8493723841494825	22.554	0.066	r
60790.11935736111	11.185463845241028	2.754045711851299	1.8493788246319403	22.551	0.066	r
60790.1203753588	11.185808231587686	2.754045499521918	1.8493852022059374	22.629	0.061	r
