mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60787.109270960646	8.691670016840337	3.289467175543024	2.3780998749584414	23.078	0.157	i
60787.11079675926	8.692110888900556	3.2894693995838	2.3781121656613107	23.408	0.172	i
60787.111820162034	8.6924066078809	3.289470891317197	2.378120408338813	23.337	0.17	i
60787.11446835648	8.693171866774163	3.2894747513734783	2.378141733358602	23.481	0.181	i
60787.11701686343	8.693908381937682	3.2894784661102063	2.378162250170776	23.368	0.185	i
60787.12378716435	8.69586530795727	3.2894883345272876	2.3782167291424705	23.372	0.208	i
60787.12533436342	8.696312586916727	3.2894905897185716	2.378229173978142	23.644	0.205	i
60787.12788755787	8.697050745855638	3.2894943112341095	2.378249706425793	23.672	0.207	i
60787.12890445602	8.69734476350881	3.2894957934530975	2.3782578827867056	23.305	0.159	i
60787.13145516204	8.698082305948732	3.2894995113245473	2.378278388258155	23.427	0.155	i
60787.13298486111	8.698524658154497	3.289501740985275	2.3782906833655773	23.366	0.156	i
60790.11832945602	9.552742301638311	3.2938444805948195	2.40370806258847	23.368	0.124	r
60790.11935736111	9.553026937101654	3.293845972884286	2.4037170631772815	23.445	0.165	r
60790.120883564814	9.553449577112591	3.293848188589358	2.403730425485631	23.396	0.157	r
60790.12192716435	9.553738588080927	3.2938497036587324	2.403739561437194	23.719	0.207	r
60790.12346195602	9.554163650455099	3.29385193182352	2.403752995907202	23.503	0.174	r
60790.124511354166	9.5544542979542	3.2938534553055727	2.4037621805607627	23.584	0.199	r
60790.13322856482	9.556869172941965	3.293866110586567	2.403838444785696	23.329	0.124	r
60790.13563986111	9.557537324750701	3.2938696111796775	2.403859530829015	23.697	0.113	g
60790.13667755787	9.557824885435167	3.2938711176496756	2.403868603915186	23.526	0.104	g
60790.13718815972	9.55796638562013	3.2938718589119076	2.403873068080112	23.764	0.103	g
60790.138225462964	9.558253857938032	3.293873364806848	2.403882136612692	24.019	0.131	g
60790.14074466435	9.558952074229962	3.293877022025685	2.4039041574655076	24.062	0.15	g
60790.14326486111	9.559650651300439	3.293880680677416	2.4039261827614102	23.92	0.144	g
60790.14901275463	9.561244244551013	3.2938890250339052	2.403976401070772	23.962	0.118	g
60790.17689106482	9.568980441914716	3.293929495736651	2.4042196955705943	23.64	0.115	g
60790.17793346065	9.569269945773879	3.2939310089441967	2.4042287848313415	23.814	0.126	g
60790.180328159724	9.569935092987313	3.2939344852323114	2.4042496637712296	23.369	0.151	i
60790.18188925926	9.570368753433593	3.2939367514117657	2.4042632733603804	23.327	0.156	i
60790.18323115741	9.570741554711933	3.2939386993820214	2.4042749711303157	23.189	0.155	i
60790.184280960646	9.571033228902063	3.2939402233300714	2.4042841220921978	23.294	0.193	i
60790.18588255787	9.57147824825677	3.293942548285016	2.40429808207586	23.264	0.175	i
60790.18692346065	9.571767497163547	3.293944059307035	2.404307154337623	23.096	0.151	i
60790.18743475695	9.571909584537261	3.293944801527599	2.4043116105204594	23.328	0.183	i
60790.1885165625	9.572210229154502	3.2939463719219133	2.4043210386125584	23.394	0.179	i
60790.18956115741	9.572500552188759	3.2939478882983515	2.404330141989632	23.056	0.16	i
