mjd	phase angle	mag	rmsmag	band
60797.12215945602	18.87313256526846	24.193	0.187	g
60797.12313206019	18.87360929715152	24.087	0.157	g
60797.1245890625	18.87439964626164	23.84	0.12	g
60797.12558305555	18.874852257547204	23.965	0.186	g
60797.12704315972	18.875652371877976	23.991	0.138	g
60797.130467662035	18.87742706777902	23.935	0.17	g
60797.13193596065	18.87819115143957	24.221	0.181	g
60797.1329940625	18.87876683119191	24.097	0.216	g
60798.01544466435	19.328831309294763	22.969	0.195	i
60798.02383695602	19.333151346758612	23.059	0.214	i
60798.02721395833	19.334904684923956	22.784	0.179	i
60798.031131157404	19.336954634181335	22.98	0.214	i
60798.03455076389	19.338693643091414	22.889	0.197	i
60798.04517415509	19.34414235151342	23.509	0.212	r
60798.04613766204	19.344659862625306	23.562	0.19	r
60798.047616261574	19.34540249487814	23.393	0.19	r
60798.04859175926	19.345912522152897	23.286	0.173	r
60798.05003346065	19.34667187894331	23.401	0.191	r
60798.05596936343	19.34966729052752	23.386	0.199	r
60798.05987725694	19.35170156046751	23.212	0.162	r
60798.06084315972	19.352193046404995	23.083	0.138	r
60798.0623190625	19.35296155021228	23.17	0.135	r
60798.06475395834	19.354196080130855	23.488	0.189	r
60798.06816645833	19.35593623642966	23.362	0.184	r
60798.070691354165	19.357262452477784	23.325	0.208	r
60798.07213695602	19.358019212045757	23.429	0.19	r
60798.07309975695	19.358476213340563	23.447	0.217	r
60798.074559155095	19.35928622754765	23.476	0.195	r
60798.07553296296	19.359715580744	23.26	0.156	r
60798.076976655095	19.360494517481214	23.51	0.215	r
60798.079423159725	19.361735962181683	23.067	0.143	r
60798.08286736111	19.363503835270816	23.366	0.185	r
60798.08432576389	19.364294998328788	23.74	0.224	r
60798.08538956018	19.364828825176538	23.363	0.179	r
60798.08682986111	19.365518978653768	23.215	0.146	r
60798.08779326389	19.36607364036035	23.402	0.168	r
60798.09263865741	19.368566415904276	23.14	0.14	r
60798.09408915509	19.369301842934785	23.487	0.186	r
60798.09749425926	19.3710240508916	23.505	0.2	r
60798.09893606482	19.371781287829204	23.458	0.175	r
60798.09998466435	19.372271835922806	23.311	0.174	r
60798.10697975694	19.37592363843642	24.061	0.206	g
60798.10938775463	19.377139260841517	23.972	0.202	g
60798.12065145833	19.382985273656995	24.138	0.212	g
60798.131434953706	19.38851845229364	24.095	0.208	g
60798.13290076389	19.38923756043131	24.052	0.21	g
60799.02445236111	19.841313013336187	23.015	0.132	i
60799.02552645833	19.84185422930088	23.324	0.179	i
60799.02704335648	19.842615735016736	23.513	0.207	i
60799.02801326389	19.843131023719057	23.313	0.182	i
60799.029469155095	19.843869747538633	23.257	0.158	i
60799.03193025463	19.845089344841057	23.314	0.182	i
60799.032896157405	19.845659929030944	23.381	0.2	i
60799.03440755787	19.846376938613044	23.114	0.186	i
60799.03936796296	19.84894133796054	23.388	0.172	i
60799.085976863425	19.872726426358817	23.707	0.177	r
60799.08695305556	19.873240265048985	23.354	0.144	r
60799.08843145833	19.87400238036043	23.652	0.159	r
60799.0894015625	19.874516392204225	23.441	0.132	r
60799.09183615741	19.87572848145756	23.471	0.137	r
60799.0968278588	19.878271168462163	23.401	0.165	r
60799.0973028588	19.87850075747743	23.413	0.165	r
60799.09828436343	19.879036913612886	23.514	0.143	r
60799.099358761574	19.879562907523297	23.087	0.132	r
60799.10088755787	19.880349377629127	23.532	0.171	r
60799.101856458336	19.880839945185578	23.458	0.172	r
60799.1033765625	19.881625797872626	23.445	0.139	r
60799.104338564815	19.882089168980208	23.41	0.13	r
60799.10482486111	19.88238538975354	23.529	0.151	r
60799.10580626158	19.882846974383344	23.406	0.178	r
60799.10676486111	19.883339001876482	23.247	0.118	r
60799.10823016203	19.884106092983874	23.556	0.15	r
60799.11159645834	19.885813644243942	23.478	0.134	r
60799.11303956019	19.886549383200073	23.368	0.12	r
60799.114106354165	19.88709739921029	23.306	0.14	r
60799.116566157405	19.88833743433189	23.3	0.111	r
60799.119009953705	19.88960241551591	23.423	0.124	r
60799.11948596065	19.889839958586972	23.375	0.129	r
60799.120443761574	19.89033368198174	23.407	0.124	r
60799.12141126157	19.89082162086201	23.377	0.126	r
60799.12290326389	19.891593712087555	23.429	0.133	r
60799.12628826389	19.893322802663093	23.104	0.134	r
60799.126800555554	19.89359128404855	23.257	0.129	r
60799.12778365741	19.89407439221508	23.475	0.142	r
60799.12884745371	19.89462575054261	23.226	0.144	r
60799.131317962965	19.895872033592667	23.493	0.131	r
60799.132796157406	19.896644913117953	23.389	0.119	r
60799.134261354164	19.897384325641884	23.48	0.13	r
60799.13523115741	19.897888480060704	23.296	0.119	r
60799.13620995371	19.89836585922608	23.257	0.107	r
60799.13767675926	19.899135047631976	23.478	0.12	r
60799.14480016204	19.902756831799348	23.772	0.145	g
60799.147246458335	19.90401644971658	24.163	0.188	g
60799.147740960645	19.90426161079712	23.981	0.163	g
