mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60797.06202135417	10.40603283020964	3.4999712386708874	2.657624030382959	23.773	0.16	r
60797.0634640625	10.406378602980968	3.4999729488660596	2.6576385009680563	23.773	0.157	r
60797.076608958334	10.409529545816788	3.499988530458623	2.657770258028858	23.598	0.122	r
60797.07808165509	10.409882629137703	3.4999902761023	2.6577850097936313	23.612	0.162	r
60797.09587005787	10.414148722623704	3.5000113605679637	2.657963045154865	23.517	0.104	g
60797.11045716435	10.41764914285514	3.5000286494547264	2.6581088470097853	24.086	0.187	g
60797.11289425926	10.418234174800032	3.5000315378443347	2.6581331904898264	24.259	0.21	g
60797.12509055556	10.421162930669556	3.5000459921990252	2.65825495181555	23.484	0.128	g
60797.12755085648	10.421753947113652	3.500048907922941	2.65827950172233	23.772	0.139	g
60798.0628153588	10.64691004110232	3.501155245152956	2.6678405073805926	23.435	0.183	r
60798.06426895833	10.64725173584039	3.5011569614478795	2.6678553875632804	23.484	0.199	r
60798.11134025463	10.658324921524702	3.50121253415251	2.6683362515214086	23.542	0.153	g
60798.113781354165	10.658899731039952	3.5012154158491806	2.6683611405351195	23.663	0.179	g
60798.12604275463	10.661787980269063	3.501229889901281	2.668486092171516	23.37	0.155	g
60798.12850046296	10.662367127582261	3.5012327910345373	2.6685111256475578	23.502	0.151	g
60799.106282256944	10.89295155411011	3.5023847413136973	2.678710450550027	23.322	0.146	r
60799.10871606482	10.893513202182382	3.502387603056624	2.6787357685214093	23.449	0.163	r
60799.110164363425	10.893847455604314	3.5023893059960085	2.6787508325485407	23.375	0.149	r
60799.120927662036	10.896332268352008	3.5024019613949653	2.6788627368402222	23.159	0.107	r
60799.12339356481	10.8969017396549	3.5024048607069735	2.678888363246972	23.482	0.154	r
60799.14917466435	10.902860351352757	3.5024351714075292	2.67915606524291	23.805	0.144	g
60799.151614664355	10.903424773983419	3.5024380399413286	2.6791813823889368	23.871	0.15	g
