mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60790.11935736111	11.641168593811983	2.6042946409924097	1.6929538307134084	23.829	0.19	r
60790.13322856482	11.646494017994083	2.604282261921623	1.6930316647921504	23.842	0.178	r
60790.13718815972	11.64801480571482	2.604278727930339	1.6930538564538993	24.183	0.192	g
60790.14074466435	11.649381026708733	2.604275553577353	1.6930737794449056	24.151	0.155	g
60790.180328159724	11.664604919031209	2.604240215358715	1.693294983523991	23.256	0.202	i
60790.18323115741	11.665722845039408	2.6042376231239994	1.6933111730901007	23.379	0.229	i
60790.1885165625	11.667758763127058	2.6042329033127456	1.6933406394611041	23.085	0.156	i
60793.13511145833	12.788104164244182	2.6015607703662145	1.7112380719065872	24.222	0.189	g
60793.137539560186	12.788998626234218	2.601558534817278	1.7112532726321232	24.278	0.202	g
60793.139983263885	12.789898953440634	2.601556284847771	1.7112685670223442	24.202	0.185	g
60793.14144395833	12.790437170560068	2.6015549399286755	1.71127770717331	24.271	0.18	g
60793.14390425926	12.791343807548698	2.6015526745875435	1.711293099123515	24.297	0.169	g
60793.18452115741	12.806330981443498	2.6015152680556275	1.7115467112169047	23.616	0.161	r
60793.18551106482	12.80669674336778	2.6015143561974154	1.7115528825030322	23.781	0.173	r
60793.19150346065	12.80891142021178	2.6015088360755145	1.7115902326620662	23.906	0.207	r
60793.19250736111	12.80928253452309	2.601507911261633	1.7115964886772295	23.95	0.196	r
60793.19783606481	12.811252854947131	2.6015030021916132	1.7116296902125998	24.316	0.211	g
60793.19881956019	12.81161659091161	2.6015020961171507	1.7116358171347028	24.295	0.197	g
60793.200338055554	12.812178242329084	2.6015006971399877	1.7116452764305143	24.316	0.198	g
60793.20284346065	12.813105061617295	2.6014983888835936	1.7116608822000192	24.028	0.173	g
60795.0355124537	13.485408212838921	2.5997941589367066	1.7237818949891175	23.853	0.191	r
60795.056069363425	13.492721239052017	2.5997748641242753	1.7239207005136417	23.848	0.14	r
60795.067234953705	13.496694268369152	2.5997643823884222	1.7239959195320125	23.701	0.142	r
60795.06974466435	13.497587423041093	2.5997620262284795	1.7240128102493433	23.927	0.178	r
60795.07221305556	13.498465926122831	2.599759708802008	1.7240294171019621	23.749	0.155	r
60795.09771436342	13.507545650991437	2.599735763791281	1.7242006609146494	23.987	0.175	r
60795.10270055556	13.509321945154545	2.5997310811848373	1.7242340776382195	24.036	0.2	r
60795.14905206019	13.525854676387654	2.5996875406535955	1.7245438191643325	24.337	0.163	g
60795.15052096065	13.526379302884003	2.599686160504891	1.7245536116616478	24.157	0.144	g
60795.151510358795	13.526732699124402	2.5996852308755476	1.7245602068345207	24.417	0.191	g
60795.15297725694	13.527256690573461	2.599683852574422	1.724569983931506	24.082	0.165	g
60795.15644216435	13.528494584574808	2.5996805968590073	1.7245930733334365	24.345	0.186	g
60795.15793016204	13.529026279865823	2.599679198663744	1.724602987043135	24.148	0.157	g
60797.02671626157	14.19239519798939	2.597906824783196	1.7377126756598142	23.734	0.191	i
60797.02918745371	14.193244024750873	2.597904459430055	1.7377303784425502	23.684	0.202	i
60797.031588564816	14.194068786521214	2.597902161102181	1.7377475732042296	23.806	0.202	i
60797.034055358796	14.194916120561718	2.597899799846385	1.737765232216774	23.59	0.147	i
60797.03899376158	14.1966124872922	2.5978950725551395	1.7378005661606586	23.651	0.193	i
60797.042377164355	14.197774748812407	2.5978918336574965	1.7378247599864118	23.611	0.171	i
60797.0448578588	14.19862694226016	2.5978894588452706	1.7378424914952406	23.553	0.16	i
60797.04629665509	14.199121224927504	2.5978880814338394	1.7378527729133688	23.736	0.191	i
60797.05715296296	14.202851156867807	2.5978776876771144	1.7379302845701778	23.81	0.151	r
60797.058633657405	14.20335994220978	2.5978762699841984	1.7379408474944749	23.761	0.171	r
60797.061048159725	14.20418963048506	2.597873958172401	1.7379580674479091	23.75	0.133	r
60797.06202135417	14.204524059208076	2.5978730263532124	1.7379650065781254	23.993	0.17	r
60797.0634640625	14.205019845825529	2.5978716449652968	1.7379752918005091	23.781	0.127	r
60797.06442966435	14.205351684694959	2.5978707203936677	1.7379821745775943	23.974	0.171	r
60797.06586576389	14.205845229412866	2.5978693453011967	1.7379924094073256	23.926	0.154	r
60797.06685865741	14.206186468100812	2.597868394575318	1.7379994844489643	23.874	0.137	r
60797.068297858794	14.206681110014255	2.597867016480117	1.7380097380886939	23.785	0.138	r
60797.06936555556	14.20704808126034	2.5978659941033633	1.738017343678692	23.78	0.201	r
60797.07080085648	14.207541416593266	2.59786461970895	1.7380275661725257	23.642	0.132	r
60797.075621157404	14.209198379911479	2.597860003815588	1.738061883351898	24.168	0.211	r
60797.076608958334	14.20953796339821	2.5978590578761733	1.7380689131751796	23.91	0.144	r
60797.07808165509	14.21004426307378	2.597857647572545	1.738079392186078	23.771	0.157	r
60797.07907425926	14.210385524844096	2.597856697010509	1.7380864539772007	23.748	0.15	r
60797.08052525463	14.210884403873408	2.5978553074557906	1.7380967753572565	23.951	0.149	r
60797.08151956018	14.211226278468846	2.5978543552419886	1.7381038470690324	24.036	0.178	r
60797.08296266204	14.211722484976816	2.597852973213479	1.7381141091543875	23.958	0.182	r
60797.0886553588	14.213680153744324	2.5978475212472874	1.7381545727749217	24.164	0.166	g
60797.09009395833	14.214174941749912	2.5978461434346487	1.738164793864044	24.288	0.177	g
60797.091053854165	14.214505101182308	2.597845224087518	1.7381716128296312	24.227	0.172	g
60797.092498460646	14.215002002082873	2.597843840489195	1.7381818736283223	24.344	0.186	g
60797.093455462964	14.215331197800223	2.5978429238919216	1.7381886700807452	24.457	0.207	g
60797.09587005787	14.21616184279238	2.597840611204361	1.73820581465525	24.173	0.166	g
60797.097315555555	14.216659148627055	2.5978392266876793	1.7382160759257494	24.192	0.17	g
60797.099738854165	14.21749292427448	2.5978369055761217	1.7382332745204758	24.361	0.163	g
60797.10465436343	14.219184461345996	2.5978321971778255	1.7382681461256968	24.294	0.194	g
60797.10804425926	14.220351224095408	2.5978289499807303	1.7382921835064349	24.193	0.188	g
60797.111904756945	14.221680194268705	2.5978252518608294	1.738319546988798	24.088	0.143	g
60797.11674175926	14.223345686588845	2.597820618112882	1.7383538160545011	24.188	0.173	g
60797.12022145833	14.224544086410914	2.5978172844976783	1.738378458259402	24.183	0.168	g
60797.12167315972	14.225044114567812	2.5978158937077778	1.738388736200213	24.518	0.198	g
60797.12264466435	14.225378764320725	2.5978149629553315	1.7383956135450442	24.299	0.176	g
60797.129973854164	14.227904000155931	2.5978079409210153	1.738447476275301	24.032	0.172	g
60798.04955085648	14.545828152199958	2.596922913648457	1.7451713032393894	23.7	0.221	r
60798.05548796296	14.547830721109673	2.596917173900481	1.7452148115774424	23.415	0.2	r
60798.07993525463	14.556079869517642	2.5968935357997003	1.7453936132361416	23.666	0.217	r
60798.08139925926	14.556574062529226	2.596892120075326	1.745404303221788	23.566	0.176	r
60798.08489805555	14.557755232503016	2.596888736581785	1.745429843352864	23.539	0.196	r
60798.08972686343	14.559385666666946	2.596884066719165	1.7454650746771936	23.476	0.155	r
60798.09604236111	14.561518565935014	2.5968779587735225	1.7455111231064524	23.596	0.189	r
60798.11134025463	14.566687588569316	2.596863162082432	1.7456225312291975	24.019	0.205	g
60798.112796354166	14.567179795356115	2.5968617535747147	1.7456331259428746	23.952	0.195	g
60798.11620856482	14.5683333760909	2.596858452812482	1.7456579473443472	23.691	0.16	g
60798.12357675926	14.570825104521026	2.5968513249043346	1.745711517107193	24.009	0.204	g
60798.12604275463	14.571659270373846	2.5968489392146874	1.7457294374488574	23.872	0.208	g
60799.0363765625	14.880685193039051	2.5959643649671356	1.7525578777922517	23.275	0.166	i
60799.085495162035	14.89694370161935	2.595916415937687	1.7529264966590572	23.837	0.199	r
60799.09383925926	14.899708255573893	2.5959082682814514	1.7529888982771595	23.751	0.197	r
60799.09634415509	14.900538372306439	2.5959058222301428	1.7530076198990487	23.91	0.208	r
60799.101367256946	14.902203309893768	2.5959009169534593	1.7530451473083202	23.821	0.205	r
60799.102889664355	14.90270800087066	2.5958994302100526	1.7530565171926153	23.625	0.188	r
60799.106282256944	14.903832812203378	2.5958961170146226	1.753081847786321	23.688	0.174	r
60799.110164363425	14.905120162094818	2.595892325629466	1.753110822494807	23.899	0.198	r
60799.11111615741	14.905435827832903	2.5958913960565297	1.7531179246282238	23.579	0.149	r
60799.117556655096	14.907572271211988	2.595885105699019	1.7531659651462526	23.606	0.175	r
60799.11996665509	14.908371914893157	2.5958827517813363	1.7531839340197806	23.86	0.198	r
60799.120927662036	14.908690810223385	2.5958818131222805	1.7531910981244538	23.858	0.171	r
60799.12339356481	14.909509163629659	2.595879404524172	1.7532094780037986	23.978	0.192	r
60799.12485115741	14.909992947509782	2.59587798077753	1.7532203403924216	23.812	0.183	r
60799.125807662036	14.910310440118225	2.595877046472579	1.7532274677603819	23.611	0.184	r
60799.127292164354	14.910803227196642	2.595875596407584	1.753238528287888	23.708	0.196	r
60799.12835706019	14.911156751581446	2.595874556201974	1.7532464615823893	23.752	0.212	r
60799.12986915509	14.911658776748899	2.59587307914808	1.7532577251697536	23.734	0.182	r
60799.130825555556	14.91197633199304	2.5958721449001665	1.753264848634633	23.894	0.207	r
60799.13327326389	14.912789135320292	2.595869753847157	1.7532830770381338	23.697	0.174	r
60799.13571986111	14.913601695345333	2.595867363823982	1.753301293453274	23.849	0.182	r
60799.13719736111	14.914092462243236	2.5958659204613888	1.7533122925900164	23.825	0.182	r
60799.138160462964	14.91441239158978	2.595864979601356	1.7533194616228822	24.004	0.195	r
60799.14917466435	14.918072616424633	2.5958542191423803	1.7534014103558193	24.053	0.167	g
60799.150643761575	14.918561032426913	2.5958527838037755	1.7534123358805278	24.322	0.208	g
60799.151614664355	14.918883845942592	2.595851835201056	1.7534195557712775	24.172	0.186	g
60799.15662165509	14.920548961649757	2.5958469430706623	1.7534567816502116	24.043	0.176	g
