mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60795.03011165509	11.6742594627232	2.9322523634124154	2.057675405793572	23.802	0.201	r
60795.031108958334	11.67455534721589	2.932252009412669	2.057682536818005	23.935	0.209	r
60795.03257805556	11.674991207142149	2.932251487944564	2.057693039485684	23.914	0.179	r
60795.03599975695	11.676006384824811	2.9322502733766624	2.0577174929823583	24.045	0.202	r
60795.06772796296	11.685421485407787	2.9322390106345253	2.057943686592159	23.906	0.172	r
60795.068243761576	11.685574586700302	2.9322388275312656	2.057947355662773	23.824	0.181	r
60795.06925565972	11.685874947490715	2.932238468316964	2.057954552942724	23.761	0.161	r
60795.070718055555	11.686309041704812	2.932237949178734	2.057964952736734	23.644	0.135	r
60795.07172695602	11.686608530347732	2.932237591026478	2.057972126328581	23.77	0.154	r
60795.07269936342	11.686897193290658	2.9322372458281074	2.0579790395355193	23.904	0.174	r
60797.02332706018	12.265426777600675	2.931543119153327	2.0723790573821645	23.635	0.196	i
60797.025751354166	12.26612430519647	2.9315422544069833	2.072397399901692	23.335	0.191	i
60797.02622675926	12.266261090930236	2.931542084829207	2.072400996175313	23.424	0.171	i
60797.0271990625	12.266540846739826	2.931541738006602	2.07240835058899	23.561	0.184	i
60797.028225358794	12.266836138391717	2.9315413719236982	2.0724161123557563	23.446	0.195	i
60797.03063516204	12.267529504570811	2.931540512335843	2.072434333229254	23.411	0.154	i
60797.033068854165	12.268229751714497	2.931539644221749	2.0724527287403247	23.536	0.158	i
60797.03354505787	12.268366771000423	2.9315394743562426	2.0724563275091095	23.905	0.192	i
60797.034531655096	12.26865064866992	2.9315391224285006	2.072463782702495	23.757	0.184	i
60797.03705585648	12.269376956313646	2.9315382220205217	2.0724828522718393	23.426	0.164	i
60797.04189255787	12.270768701928557	2.93153649670504	2.072519374139955	23.485	0.147	i
60797.042879953704	12.271052830501358	2.9315361444854213	2.0725268270660977	23.426	0.16	i
60797.0453449537	12.271762162698181	2.93153526517716	2.072545428796172	23.551	0.159	i
60797.05030326389	12.273189045499704	2.931533496446161	2.072582827584672	23.779	0.201	i
60797.0552353588	12.274608496289703	2.9315317370454865	2.0726200045660685	23.75	0.19	r
60797.05667326389	12.275022347405397	2.9315312241051688	2.072630838671382	24.086	0.216	r
60797.05763766204	12.275299922636666	2.9315308800766013	2.072638103945325	23.78	0.164	r
60797.05811815972	12.27543822251924	2.9315307086689986	2.072641723426426	23.685	0.158	r
60797.060553564814	12.276139217326717	2.9315298398857244	2.0726600653411738	23.97	0.164	r
60797.06153175926	12.276420786347249	2.931529490932367	2.0726674308659954	23.814	0.149	r
60797.0625040625	12.276700665607972	2.9315291440798883	2.0726747511164416	23.824	0.144	r
60797.0639478588	12.277116276602971	2.9315286290287563	2.072685619458963	23.93	0.169	r
60797.06734466435	12.278094137372404	2.931527417265885	2.072711181451542	23.738	0.133	r
60797.068792858794	12.278511064113985	2.9315269006396725	2.072722076224894	23.82	0.208	r
60797.0703203588	12.278950839787367	2.931526355720065	2.0727335654722503	23.803	0.175	r
60797.07128576389	12.279228794465196	2.9315260113210586	2.0727408257305604	23.816	0.154	r
60797.0722424537	12.279504247335389	2.9315256700301937	2.072748019588437	24.065	0.191	r
60797.07368966435	12.27992094645917	2.931525153748825	2.072758900307119	23.789	0.172	r
60797.07610505787	12.280616456193389	2.9315242920714963	2.072777055888749	24.163	0.207	r
60797.07709076389	12.280900303642658	2.931523940425176	2.0727844635145183	24.033	0.179	r
60797.07760085648	12.28104719501627	2.931523758451658	2.0727882965303603	23.91	0.188	r
60797.078565358795	12.281324949279222	2.9315234143684834	2.072795543492821	23.811	0.147	r
60797.07955865741	12.28161100510808	2.9315230600114033	2.072803005934079	23.739	0.155	r
60797.08101275463	12.28202978076137	2.931522541264009	2.0728139286348086	23.843	0.162	r
60797.082482060185	12.282452956746733	2.9315220170891316	2.0728249636306635	24.055	0.2	r
60797.08344966435	12.282731648616924	2.9315216718952994	2.0728322296101327	23.93	0.174	r
60797.08450626158	12.283035983000625	2.9315212949521885	2.072840162899981	23.796	0.195	r
60797.08913925926	12.284370571264832	2.93151964210957	2.072874937290003	24.167	0.168	g
60797.09153856481	12.285061807856454	2.9315187861393506	2.072892938587494	24.395	0.199	g
60797.09442395833	12.28589317000218	2.9315177567468713	2.0729145802468323	24.316	0.191	g
60797.09683826389	12.286588871602236	2.931516895414098	2.072932683058759	24.419	0.21	g
60797.097803460645	12.286867019862653	2.9315165510671113	2.072939918855733	24.305	0.193	g
60797.10022266204	12.287564229236397	2.9315156879804762	2.0729580514573787	24.278	0.166	g
60797.101671261575	12.287981747125269	2.9315151711683005	2.072968906781161	24.099	0.173	g
60797.10417576389	12.288703660899355	2.9315142776409773	2.072987670593761	24.406	0.201	g
60797.10659076389	12.28939985204299	2.931513416039964	2.073005758998015	24.227	0.213	g
60797.10852475694	12.28995743468656	2.9315127260443408	2.073020241254937	24.231	0.177	g
60797.109007453706	12.290096606965127	2.93151255383097	2.073023855348533	24.138	0.173	g
60797.11094186342	12.290654372484445	2.931511863682588	2.073038336999072	24.262	0.164	g
60797.1123940625	12.291073131393961	2.9315113455728317	2.073049206713775	24.307	0.191	g
60797.11337576389	12.291356233375078	2.931510995324171	2.0730565538212193	24.201	0.174	g
60797.11625346065	12.292186178667231	2.931509968622896	2.073078086367311	24.495	0.218	g
60797.12118805556	12.293609624943565	2.931508208047198	2.073114995149201	24.417	0.208	g
60797.12313206019	12.294170497159561	2.9315075144551397	2.0731295305504793	24.019	0.143	g
60797.12704315972	12.29529907898702	2.931506119022791	2.0731587656957764	24.3	0.172	g
60797.12804005787	12.295586780888401	2.93150576333953	2.0731662156833104	24.417	0.207	g
60797.13193596065	12.296711278799638	2.931504373312625	2.073195323755724	24.487	0.225	g
60798.02383695602	12.555292623321664	2.9311858031239764	2.080067494100663	23.11	0.21	i
60798.04664755787	12.561749183231608	2.931177646557453	2.0802443533058774	23.58	0.185	r
60798.05841686342	12.565081255517754	2.9311734379379932	2.0803354020664293	23.704	0.22	r
60798.058896863426	12.56521716759222	2.9311732662909047	2.0803391125348156	23.532	0.207	r
60798.05987725694	12.565494770775892	2.931172915703381	2.0803466904261256	23.599	0.209	r
60798.085868159724	12.572856965391177	2.931163621084443	2.0805472560173572	23.545	0.213	r
60798.090219756945	12.574090223432904	2.931162064850525	2.080580776356763	23.609	0.177	r
60798.09408915509	12.57518700146968	2.9311606810486657	2.080610568526508	23.625	0.189	r
60798.09749425926	12.5761523204759	2.9311594632801006	2.080636775348855	23.706	0.224	r
60798.109881261575	12.579665164811775	2.9311550332279697	2.080732029225591	24.03	0.21	g
60798.1123115625	12.580354618235146	2.9311541640463807	2.080750703454557	23.941	0.203	g
