mjd	phase angle	mag	rmsmag	band
60793.200338055554	18.196083682459275	23.878	0.139	g
60793.20133846065	18.196633192766615	23.884	0.138	g
60793.20284346065	18.197437042230675	23.959	0.151	g
60793.20382966435	18.198002640141308	24.016	0.169	g
60793.20536186342	18.198815644571642	23.903	0.156	g
60795.0355124537	19.182995984971175	23.318	0.133	r
60795.056069363425	19.194069945641345	23.408	0.105	r
60795.067234953705	19.200082385057538	23.256	0.101	r
60795.06876835648	19.20091198736679	23.427	0.115	r
60795.06974466435	19.20141613032511	23.369	0.115	r
60795.07123925926	19.202225652438322	23.23	0.11	r
60795.07221305556	19.202762471344535	22.996	0.082	r
60795.07370555556	19.203564329165797	23.259	0.106	r
60795.09771436342	19.21648720869875	22.969	0.074	r
60795.10069865741	19.218106442612303	22.979	0.116	r
60795.10119706018	19.218382130416604	22.895	0.113	r
60795.10270055556	19.219195015242263	22.924	0.075	r
60795.14657815972	19.24281830510252	23.845	0.141	g
60795.148054861114	19.24361752141408	23.835	0.115	g
60795.14905206019	19.244146453492476	23.656	0.091	g
60795.15052096065	19.244935046187365	23.918	0.121	g
60795.151510358795	19.24547052252213	23.797	0.111	g
60795.15297725694	19.246264434964637	24.012	0.161	g
60795.153967060185	19.24678599160551	23.83	0.115	g
60795.155432060186	19.247578095084407	23.862	0.123	g
60795.15644216435	19.24815288533465	24.128	0.151	g
60795.15793016204	19.248944707376165	24.103	0.144	g
60797.021838761575	20.240547750143804	23.246	0.156	i
60797.02284755787	20.24108319473303	23.293	0.152	i
60797.024286354164	20.241843590152527	23.263	0.148	i
60797.027719861115	20.24368755204166	23.353	0.18	i
60797.02918745371	20.24444752625617	23.484	0.182	i
60797.030152453706	20.24500711978276	23.646	0.183	i
60797.031588564816	20.245740318128842	23.807	0.211	i
60797.032566354166	20.24627477262633	23.549	0.168	i
60797.035119155094	20.247594319589616	23.392	0.188	i
60797.0365740625	20.248411815199354	23.632	0.199	i
60797.04386826389	20.252299284493198	23.503	0.198	i
60797.0448578588	20.25283784938272	23.519	0.148	i
60797.04725445602	20.254103373224904	23.356	0.153	i
60797.05475565972	20.258041003519573	23.861	0.22	r
60797.05619736111	20.25884493058003	23.595	0.138	r
60797.05715296296	20.25936184914376	23.848	0.18	r
60797.058633657405	20.260150362217097	23.783	0.184	r
60797.06202135417	20.261952539662076	23.683	0.144	r
60797.0634640625	20.26273365838801	23.809	0.144	r
60797.06442966435	20.26325035563086	23.74	0.139	r
60797.06586576389	20.26399117670757	23.641	0.122	r
60797.06685865741	20.264546024596005	23.734	0.137	r
60797.06936555556	20.265878279883683	23.544	0.167	r
60797.07321025463	20.26788918041003	23.78	0.177	r
60797.076608958334	20.2697527675882	23.733	0.136	r
60797.07808165509	20.270507550623524	23.606	0.15	r
60797.07907425926	20.2710324455729	23.396	0.109	r
60797.08052525463	20.271814815721168	23.435	0.093	r
60797.08151956018	20.272349762090787	23.438	0.114	r
60797.08296266204	20.27311863427214	23.499	0.137	r
60797.08402585648	20.273667854616672	23.448	0.163	r
60797.0886553588	20.276141086132277	23.749	0.13	g
60797.09009395833	20.27691546469218	23.817	0.123	g
