mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60787.10978266204	13.505008380240568	2.1743917340583554	1.2468490233754987	23.315	0.176	i
60787.11028865741	13.505223053034946	2.174391845781994	1.2468517111344424	23.281	0.143	i
60787.111309155094	13.505656022639814	2.1743920711166846	1.2468571311475416	23.446	0.185	i
60787.11233025463	13.506089267645198	2.174392296596396	1.2468625534333644	23.403	0.166	i
60787.1129465625	13.506350772218651	2.1743924326956168	1.2468658257303435	23.387	0.157	i
60787.11395915509	13.506780439832637	2.1743926563159235	1.246871201381259	23.006	0.109	i
60787.11497945602	13.507213398834395	2.174392881650594	1.2468766170449421	23.72	0.211	i
60787.115488159725	13.507429272134985	2.174392994002903	1.2468793168570713	23.502	0.175	i
60787.11650885417	13.507862429144579	2.1743932194424485	1.2468847332440725	23.333	0.168	i
60787.11752716435	13.508294595628875	2.1743934443675266	1.2468901360802707	23.185	0.141	i
60787.118035162035	13.508510195416015	2.174393556578806	1.2468928310197362	23.393	0.191	i
60787.11915486111	13.508985427237624	2.1743938039191804	1.2468987702693426	23.101	0.137	i
60787.12431576389	13.511176202092873	2.1743949441446984	1.2469261315573337	23.238	0.151	i
60787.124827962965	13.511393659211755	2.1743950573243613	1.2469288458305265	23.453	0.173	i
60787.125841863424	13.511824133826622	2.174395281373055	1.2469342181029697	23.304	0.162	i
60787.126874953705	13.512262779331676	2.1743955096744174	1.2469396911744515	23.22	0.156	i
60787.12738085648	13.51247759219297	2.174395621477795	1.2469423710081398	23.196	0.136	i
60787.128398657405	13.512909781201953	2.1743958464184963	1.2469477617952662	23.09	0.13	i
60787.12941436343	13.513341104183219	2.174396070908148	1.2469531406393828	23.384	0.175	i
60787.12992315972	13.513557175226698	2.174396183365981	1.2469558347409544	23.292	0.154	i
60787.13094915509	13.513992903815984	2.174396410147919	1.2469612667953953	23.511	0.172	i
60787.13196466435	13.514424203429021	2.1743966346241317	1.2469666424953318	23.288	0.161	i
60787.132473564816	13.514640348881738	2.174396747119948	1.2469693360969905	23.234	0.145	i
60787.13354326389	13.51509470283596	2.1743969835939505	1.2469749973238478	23.349	0.167	i
60790.11781895833	14.773186341900729	2.1751082477783488	1.2639809399367354	23.676	0.169	r
60790.118846157406	14.773604924329657	2.1751085103231484	1.263986978540345	23.508	0.147	r
60790.1203753588	14.774228115131908	2.17510890119862	1.2639959666427651	23.312	0.174	r
60790.12295456018	14.775279328177914	2.175109560523142	1.2640111219093548	23.402	0.163	r
60790.12398135417	14.775697864230382	2.175109823025295	1.2640171537958393	23.456	0.18	r
60790.132206064816	14.779051273292877	2.175111926129412	1.2640654393769588	23.426	0.142	r
60790.132723159724	14.779262160064546	2.175112058379571	1.2640684733665277	23.283	0.136	r
60790.13375065972	14.779681225144047	2.1751123211781276	1.2640745014861128	23.637	0.172	r
60790.13617025463	14.780668159789643	2.175112940073813	1.2640886935477988	23.879	0.114	g
60790.13667755787	14.780875104009644	2.175113069842946	1.2640916685618542	23.909	0.136	g
60790.1377149537	14.781298309163402	2.1751133352198107	1.2640977516313023	23.639	0.094	g
60790.13875005787	14.78172060723832	2.175113600022869	1.26410382046656	23.968	0.167	g
60790.14024085648	14.782328867158046	2.175113981424707	1.2641125596608915	23.741	0.126	g
60790.14126815972	14.782748050587957	2.175114244262077	1.2641185808578261	24.108	0.18	g
60790.14800275463	14.785496754117254	2.1751159676219536	1.2641580347533001	24.006	0.143	g
60790.148509259256	14.785703532690922	2.1751160972560153	1.2641610007725341	24.094	0.147	g
60790.17741975695	14.7975186249596	2.1751235014738786	1.264330027094442	23.926	0.134	g
60790.180868055555	14.798929603440913	2.175124385256051	1.2643501559723382	23.202	0.162	i
60790.18137706019	14.799137911325172	2.175124515723078	1.2643531266982135	23.116	0.168	i
60790.184280960646	14.800326482982113	2.175125260102253	1.2643700724502294	23.175	0.173	i
60790.18642106481	14.80120261018176	2.1751258087538665	1.2643825584942896	23.177	0.172	i
