mjd	phase angle	mag	rmsmag	band
60795.14954466435	18.471955233642102	23.786	0.097	g
60795.15003055555	18.472235278153523	23.933	0.119	g
60795.15101126157	18.472727066615892	23.619	0.095	g
60795.15200436342	18.473224757286317	23.561	0.09	g
60795.15347065972	18.474012875624386	23.682	0.113	g
60795.1544653588	18.47453077095909	23.74	0.097	g
60797.022357361115	19.439017794993923	23.358	0.155	i
60797.02332706018	19.4395179108507	23.24	0.132	i
60797.024786458336	19.440271702630838	23.21	0.169	i
60797.02622675926	19.441027219989934	23.101	0.132	i
60797.0271990625	19.441517103927943	23.135	0.125	i
60797.02870606481	19.442288452134726	23.091	0.134	i
60797.02966876158	19.442785719111342	23.513	0.177	i
60797.03063516204	19.44328528716298	23.282	0.137	i
60797.03208005787	19.444025587062292	23.312	0.149	i
60797.033068854165	19.44455155207207	23.395	0.132	i
60797.03354505787	19.444786672549686	23.249	0.107	i
60797.034531655096	19.445315486759725	23.187	0.11	i
60797.03560236111	19.445912632365136	23.133	0.155	i
60797.03705585648	19.446618482656707	23.516	0.175	i
60797.038033460645	19.447127053456388	23.371	0.146	i
60797.03851436343	19.447370379092174	23.272	0.152	i
60797.039471261574	19.447855808849404	23.329	0.153	i
60797.040427858796	19.44835559208696	23.212	0.152	i
60797.04093456019	19.448603451363528	23.324	0.149	i
60797.04189255787	19.449100257240254	23.16	0.112	i
60797.042879953704	19.44961999966995	23.452	0.162	i
60797.04335706018	19.449873496422082	23.293	0.132	i
60797.0453449537	19.450903222874437	23.264	0.121	i
60797.04677826389	19.451663096766122	23.191	0.14	i
60797.04773835648	19.45214402379965	23.32	0.134	i
60797.05030326389	19.453464496036304	23.179	0.119	i
60797.0552353588	19.456006576482885	23.437	0.147	r
60797.055713657406	19.45626601622877	23.49	0.122	r
60797.05667326389	19.456765367270027	23.555	0.126	r
60797.05763766204	19.457247151922967	23.261	0.097	r
60797.05811815972	19.4574760620329	23.27	0.109	r
60797.05911865741	19.45802137769698	23.493	0.116	r
60797.060553564814	19.45874989304884	23.663	0.12	r
60797.06153175926	19.459268827237583	23.528	0.116	r
60797.06298335648	19.460015452051646	23.583	0.117	r
60797.0639478588	19.460510556400067	23.514	0.118	r
60797.06491126157	19.461006821413417	23.392	0.115	r
60797.06635175926	19.46175229846207	23.355	0.1	r
60797.06734466435	19.46225735201313	23.313	0.088	r
60797.06782055555	19.462527574676123	23.384	0.09	r
60797.068792858794	19.46301102767243	23.216	0.118	r
60797.06984195602	19.46355929052366	23.469	0.14	r
60797.0703203588	19.46380347887714	23.486	0.122	r
60797.07128576389	19.464314376383182	23.382	0.102	r
60797.0722424537	19.46479736359872	23.347	0.1	r
60797.072723958336	19.465047724415122	23.327	0.109	r
60797.07368966435	19.465548344528322	23.596	0.142	r
60797.07465025463	19.466037243993387	23.416	0.11	r
60797.07513615741	19.466313471776637	23.412	0.105	r
60797.07610505787	19.46680235122831	23.444	0.105	r
60797.07709076389	19.46731155380666	23.441	0.106	r
60797.07760085648	19.46760463984406	23.707	0.14	r
60797.078565358795	19.46806948330196	23.523	0.114	r
60797.07955865741	19.468591006383438	23.577	0.126	r
60797.08101275463	19.46934125519502	23.511	0.118	r
60797.08200335648	19.469854573971432	23.417	0.11	r
60797.082482060185	19.47011081264984	23.428	0.107	r
60797.08344966435	19.470590738547703	23.442	0.113	r
60797.08450626158	19.47113561518189	23.403	0.133	r
60797.08913925926	19.473518682985983	24.36	0.192	g
60797.08961436342	19.473763838756614	23.994	0.14	g
60797.09057775463	19.47426394057671	23.942	0.141	g
60797.09153856481	19.47479115152916	24.306	0.179	g
60797.09201576389	19.475021894302074	23.951	0.123	g
60797.09297585648	19.475544927148093	23.706	0.117	g
60797.09394315972	19.476043492203907	23.859	0.123	g
60797.09538766204	19.476765190136692	23.915	0.139	g
60797.097803460645	19.478014017791377	23.958	0.14	g
60797.10119525463	19.479768041886143	23.789	0.12	g
60797.10265266203	19.480525174552074	23.74	0.118	g
60797.10369606481	19.481068128467992	23.941	0.164	g
60797.10417576389	19.481325210644542	23.699	0.103	g
60797.10514255787	19.481787167134303	23.975	0.146	g
60797.106114560185	19.48232406790095	24.095	0.185	g
60797.10756266204	19.4830555782212	23.914	0.142	g
