mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60787.109270960646	9.07253887393307	3.1442922601422296	2.230633489946827	22.876	0.117	i
60787.11079675926	9.073005421240172	3.144292114959628	2.230643122682307	23.014	0.117	i
60787.111820162034	9.073318363430177	3.1442920175755007	2.2306495825769654	22.916	0.109	i
60787.11446835648	9.074128197244036	3.14429176556026	2.2306662944064795	22.964	0.111	i
60787.115488159725	9.074440079912083	3.144291668502911	2.2306727284858137	23.194	0.161	i
60787.115997361114	9.074595811370484	3.14429162003928	2.230675940786474	22.89	0.107	i
60787.11701686343	9.074907619674997	3.1442915230040236	2.2306823716936166	22.877	0.119	i
60787.118035162035	9.07521907159631	3.1442914260790276	2.230688794161751	22.726	0.106	i
60787.118650358796	9.075407238606513	3.1442913675204607	2.230692673837893	22.624	0.088	i
60787.12378716435	9.076978582158894	3.144290878502771	2.2307250567661763	22.963	0.131	i
60787.12533436342	9.077451931963155	3.144290731189582	2.230734806378997	22.814	0.095	i
60787.12636576389	9.077767495142488	3.1442906329814475	2.2307413046724864	22.636	0.097	i
60787.12788755787	9.078233121705354	3.144290488070812	2.230750891163787	22.878	0.104	i
60787.12890445602	9.078544280868243	3.144290391232724	2.2307572960904056	22.899	0.11	i
60787.13043505787	9.079012653005366	3.1442902454669865	2.2307669350939983	22.913	0.104	i
60787.13145516204	9.079324827298413	3.1442901483126775	2.2307733582405596	22.644	0.078	i
60787.132473564816	9.079636494733375	3.1442900513160668	2.230779769893956	22.791	0.1	i
60787.13298486111	9.079792974926903	3.1442900026165628	2.2307829886197466	22.976	0.109	i
60790.11679915509	9.987529370861518	3.143987127414813	2.251003376096508	23.205	0.15	r
60790.11832945602	9.98798182744349	3.143986962500095	2.2510141272609965	23.183	0.105	r
60790.11935736111	9.988285759258115	3.1439868517211647	2.251021347808074	23.013	0.108	r
60790.120883564814	9.988737052884156	3.1439866872315942	2.251032067165788	23.113	0.12	r
60790.12192716435	9.989045658881302	3.1439865747500164	2.251039395903235	23.146	0.121	r
60790.12346195602	9.989499542126495	3.1439864093183187	2.2510501725604333	23.181	0.128	r
60790.124511354166	9.989809897688527	3.1439862962004153	2.251057539965069	23.134	0.13	r
60790.132723159724	9.992239018425616	3.143985410864668	2.2511151637137163	23.072	0.115	r
60790.13322856482	9.992388551856445	3.143985356366424	2.2511187086425157	23.201	0.109	r
60790.13563986111	9.993102028690524	3.1439850963395553	2.251135619087364	23.77	0.119	g
60790.13667755787	9.99340909783995	3.14398498442999	2.251142895216902	23.857	0.139	g
60790.13718815972	9.99356019787327	3.1439849293629	2.2511464751849273	24.115	0.146	g
60790.138225462964	9.99386717389843	3.1439848174890863	2.251153747446761	23.798	0.104	g
60790.14074466435	9.994612764487824	3.1439845457727285	2.2511714058734125	23.895	0.129	g
