mjd	phase angle	mag	rmsmag	band
60795.0355124537	19.044061081064786	22.707	0.076	r
60795.056069363425	19.054991470054464	22.955	0.07	r
60795.067234953705	19.060935334248	22.872	0.071	r
60795.06876835648	19.06174528528312	23.075	0.082	r
60795.06974466435	19.06226746119224	22.828	0.07	r
60795.07123925926	19.06304995456351	22.939	0.077	r
60795.07221305556	19.06357835976155	22.935	0.075	r
60795.07370555556	19.064384826707865	23.175	0.098	r
60795.09771436342	19.077136369411598	23.071	0.079	r
60795.10069865741	19.078722118869543	23.226	0.144	r
60795.10119706018	19.078978130150464	23.211	0.146	r
60795.10270055556	19.079786617275722	23.127	0.085	r
60795.14657815972	19.103109091933984	24.314	0.202	g
60795.148054861114	19.103895211198658	24.282	0.17	g
60795.14905206019	19.104421430346974	24.058	0.129	g
60795.15052096065	19.105212165770883	24.396	0.182	g
60795.151510358795	19.105728662676007	24.279	0.175	g
60795.15297725694	19.106492583759454	24.136	0.176	g
60795.155432060186	19.10780971042159	24.226	0.177	g
60795.15644216435	19.108340758848502	24.022	0.14	g
60797.02038376158	20.0905337035082	22.748	0.147	i
60797.021838761575	20.091288248669528	22.824	0.101	i
60797.02284755787	20.091808415583237	22.686	0.084	i
60797.024286354164	20.09256374140306	23.066	0.121	i
60797.02526956019	20.093083753140387	23.096	0.129	i
60797.02671626157	20.09385188050721	22.837	0.093	i
60797.02918745371	20.095151879697724	22.978	0.111	i
60797.030152453706	20.095664062893032	23.082	0.108	i
60797.031588564816	20.09642154650842	22.909	0.091	i
60797.032566354166	20.09693713015963	22.934	0.093	i
60797.034055358796	20.097721092803653	22.959	0.091	i
60797.035119155094	20.098271863820134	23.026	0.136	i
60797.0365740625	20.099050875823966	22.983	0.107	i
60797.037545162035	20.099572357334047	22.955	0.106	i
60797.03899376158	20.100324337534595	22.966	0.108	i
60797.039948564816	20.10082247231362	22.932	0.105	i
60797.04140956019	20.101585378988688	22.912	0.104	i
60797.042377164355	20.102121780452773	22.952	0.094	i
60797.04386826389	20.10290578942676	22.923	0.112	i
60797.0448578588	20.10341618320934	22.855	0.081	i
60797.04629665509	20.104177331492483	22.879	0.086	i
60797.04725445602	20.10469416747785	22.861	0.095	i
60797.05078275463	20.106550647286404	22.888	0.091	i
60797.05475565972	20.108637955130597	22.794	0.075	r
60797.05619736111	20.10939991238453	22.882	0.071	r
60797.05715296296	20.10991539108615	22.826	0.065	r
60797.058633657405	20.11069772847614	22.892	0.078	r
60797.05959505787	20.111203980172203	22.989	0.077	r
60797.061048159725	20.111963555749888	22.89	0.066	r
60797.06202135417	20.112469721658407	22.821	0.064	r
60797.0634640625	20.113232744061335	22.891	0.061	r
60797.06442966435	20.11374131871498	22.822	0.061	r
60797.06586576389	20.114496487930925	22.896	0.062	r
60797.06685865741	20.11502393462738	22.748	0.054	r
60797.068297858794	20.115768491481834	22.894	0.065	r
60797.06936555556	20.11633549724756	22.682	0.073	r
60797.07080085648	20.117093040424336	22.757	0.059	r
60797.07176186342	20.11759614615379	22.88	0.067	r
60797.07416415509	20.118876608254098	22.899	0.075	r
60797.075621157404	20.11964771497062	22.769	0.063	r
60797.076608958334	20.12015889963357	22.886	0.063	r
60797.07808165509	20.120945410683625	22.91	0.079	r
