mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60793.13803065972	9.808294972376608	3.3529242046387067	2.474887328930103	23.482	0.111	g
60793.139491354166	9.808677041534615	3.352923673421942	2.4748975672778006	23.532	0.123	g
60793.14193525463	9.809316350241232	3.3529227846053415	2.474914693901515	23.931	0.158	g
60793.187517858794	9.82125698929858	3.3529061991381583	2.4752334881003284	23.164	0.117	r
60793.19200236111	9.822433569601401	3.352904566645783	2.4752647972900528	23.241	0.133	r
60793.199321458334	9.824354608708237	3.352901901975517	2.475315880958247	23.478	0.112	g
60795.03011165509	10.302816928528603	3.3522236323235806	2.4888195394394867	22.839	0.085	r
60795.031108958334	10.30307118770855	3.3522232564749297	2.4888270837603788	22.985	0.094	r
60795.03257805556	10.303445731701592	3.352222702810792	2.4888381952786163	22.945	0.076	r
60795.06925565972	10.31279875500241	3.352208875111626	2.4891149221240156	23.261	0.106	r
60795.07023085648	10.31304752387155	3.3522085073280206	2.489122262248524	23.25	0.116	r
60795.07172695602	10.313429184899851	3.352207943079398	2.4891335213893293	23.269	0.1	r
60797.022357361115	10.81117141329671	3.3514589966234154	2.504369083823873	23.083	0.126	i
60797.02332706018	10.811412189018752	3.351458617710378	2.5043768555531547	22.698	0.086	i
60797.024786458336	10.81177455789175	3.351458047433461	2.5043885502384646	23.09	0.141	i
60797.025751354166	10.81201414263435	3.3514576703810084	2.504396281125544	23.029	0.139	i
60797.0271990625	10.812373611981176	3.3514571046476735	2.5044078786299058	22.817	0.094	i
60797.028225358794	10.812628445113619	3.3514567035843648	2.5044160989563964	22.978	0.137	i
60797.02966876158	10.812986849751791	3.3514561395086604	2.5044276584038454	23.027	0.124	i
60797.033068854165	10.813831124015099	3.351454810709371	2.5044548797322967	22.925	0.096	i
60797.034531655096	10.814194357542963	3.3514542390035054	2.5044665874554632	22.909	0.088	i
60797.03560236111	10.814460231360089	3.3514538205305837	2.504475155644954	22.971	0.124	i
60797.03705585648	10.81482116245098	3.351453252435887	2.5044867852434125	23.059	0.118	i
