mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60793.137539560186	9.536023502945172	3.4558668639358134	2.580014667143392	23.872	0.16	g
60793.139983263885	9.53669453563173	3.4558613456861114	2.58002856948684	23.645	0.127	g
60793.14243385417	9.537367539447134	3.45585581186077	2.580042507182942	23.649	0.114	g
60793.14390425926	9.537771394766423	3.4558524914391824	2.5800508682840437	23.635	0.109	g
60793.19250736111	9.551138892982417	3.4557427326006365	2.5803266032818626	23.292	0.12	r
60793.19399436343	9.551548481255491	3.4557393744014826	2.580335023999046	23.518	0.162	r
60793.19631126158	9.552186738382526	3.455734141973697	2.58034814302215	23.838	0.151	g
60793.19881956019	9.552877829626622	3.455728477267786	2.5803623441248993	24.098	0.196	g
60795.10270055556	10.073082265296494	3.45142151470052	2.591915128006109	23.782	0.209	r
60795.14905206019	10.085439152952938	3.451316477573682	2.592200290125181	23.716	0.107	g
60795.151510358795	10.08609530306293	3.4513109065847045	2.5922153754532036	23.839	0.121	g
60795.153967060185	10.08675111619015	3.4513053391912383	2.592230447689047	23.581	0.096	g
60795.155432060186	10.087142239058373	3.4513020191862473	2.592239434159304	23.761	0.118	g
60795.15644216435	10.087411933552875	3.451299730068553	2.5922456295949003	23.703	0.115	g
60795.165638356484	10.08986801119497	3.4512788892903905	2.592302010746366	23.841	0.111	g
60795.166613657406	10.090128568234617	3.451276679004403	2.592307987892449	23.876	0.139	g
60797.027719861115	10.584050796731315	3.4470520203859185	2.6044168379864927	23.279	0.159	i
60797.030152453706	10.584677509419523	3.4470464894455333	2.6044330648896508	23.295	0.135	i
60797.031588564816	10.585047498923082	3.447043224175708	2.6044426418579705	23.693	0.19	i
60797.032566354166	10.585299410807258	3.447041000981795	2.60444916124552	23.566	0.163	i
60797.034055358796	10.585683031162223	3.4470376154340787	2.604459087313894	23.64	0.165	i
60797.042377164355	10.58782708984527	3.447018693994096	2.604514521987222	23.375	0.135	i
60797.04386826389	10.588211277755953	3.44701530362479	2.6045244475482776	23.6	0.205	i
60797.0448578588	10.588466254231474	3.4470130535405756	2.60453103362264	23.526	0.163	i
60797.04725445602	10.589083767128914	3.447007604278575	2.6045469797933802	23.697	0.196	i
60797.05078275463	10.589992910415777	3.4469995817710553	2.6045704457775765	23.376	0.144	i
60797.05959505787	10.592263805610461	3.4469795444827027	2.6046290023948515	23.558	0.131	r
60797.061048159725	10.592638298034712	3.4469762404103763	2.6046386509970483	23.526	0.123	r
60797.06202135417	10.592889114943025	3.4469740275504495	2.6046451119025402	23.505	0.112	r
60797.0634640625	10.593260946555237	3.446970747098238	2.6046546882166814	23.496	0.104	r
