mjd	phase angle	mag	rmsmag	band
60799.087946458334	21.341400747019435	22.404	0.066	r
60799.09383925926	21.3444414287183	22.497	0.065	r
60799.09533966435	21.345215465996766	22.462	0.062	r
60799.09634415509	21.345732306999427	22.613	0.072	r
60799.098870856484	21.347037970010838	22.62	0.072	r
60799.100400358795	21.34782967740771	22.597	0.077	r
60799.101367256946	21.348328899845637	22.678	0.076	r
60799.102889664355	21.349121198081274	22.578	0.075	r
60799.103849259256	21.349608623941176	22.515	0.075	r
60799.10871606482	21.35212330268648	22.598	0.072	r
60799.10968055556	21.3526205640442	22.647	0.066	r
60799.110164363425	21.352873002153757	22.671	0.066	r
60799.11361826389	21.35465821123864	22.733	0.078	r
60799.11512106482	21.355429287419213	22.63	0.069	r
60799.116083657405	21.355922708550274	22.791	0.087	r
60799.118527453706	21.357191175607404	22.592	0.077	r
60799.11996665509	21.357932535898712	22.708	0.074	r
60799.12339356481	21.359701740132866	22.71	0.065	r
60799.12434456019	21.360184551246626	22.776	0.08	r
60799.125807662036	21.360950648708343	22.727	0.08	r
60799.127292164354	21.361724095383124	22.829	0.089	r
60799.12835706019	21.362260027877532	22.673	0.069	r
60799.12986915509	21.363058054216697	22.897	0.089	r
60799.130825555556	21.363534995155202	22.685	0.07	r
60799.13327326389	21.364797159102853	22.669	0.072	r
60799.13571986111	21.366058740582158	22.811	0.074	r
60799.13719736111	21.366828494652076	22.71	0.071	r
60799.138160462964	21.367319834527933	22.858	0.07	r
60799.14432076389	21.370495825237562	23.256	0.093	g
60799.14579055556	21.371258220326073	23.297	0.105	g
60799.150643761575	21.37376646242838	23.359	0.093	g
60799.151614664355	21.374293284646154	23.379	0.095	g
60799.1526240625	21.37478371418495	23.464	0.111	g
60799.15313716435	21.375042505896914	23.518	0.094	g
60799.1540965625	21.375534426702508	23.444	0.107	g
60799.1555740625	21.376313128945032	23.346	0.123	g
60799.15662165509	21.376837603628193	23.397	0.097	g
