mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60797.02380675926	12.271877647155176	2.8910524976257554	2.026301099257981	22.581	0.085	i
60797.02622675926	12.272604528069897	2.8910500082585395	2.026317540434698	22.557	0.086	i
60797.028225358794	12.273204835595914	2.8910479523808617	2.0263311141554743	22.416	0.079	i
60797.02870606481	12.273349222757586	2.891047457899075	2.026334378321021	22.368	0.076	i
60797.02966876158	12.273638383086764	2.8910464676163756	2.0263409146615508	22.563	0.078	i
60797.03354505787	12.274802695009422	2.891042480264341	2.026367223684531	22.748	0.072	i
60797.03851436343	12.27629534288734	2.8910373686352413	2.026400928840419	22.594	0.087	i
60797.04093456019	12.277022324753535	2.8910348791420435	2.026417335204299	22.77	0.097	i
60797.042879953704	12.277606695742277	2.8910328780564	2.026430518633898	22.708	0.087	i
60797.04335706018	12.277750014151408	2.8910323872923063	2.026433751284199	23.055	0.111	i
60797.04437076389	12.278054523599952	2.8910313445727254	2.026440618904878	22.672	0.093	i
60797.05030326389	12.279836678178517	2.89102524230672	2.0264807897476578	22.671	0.078	i
60797.055713657406	12.281462119807252	2.891019677154094	2.0265173948642805	22.691	0.071	r
60797.05811815972	12.282184550620652	2.8910172038930178	2.0265336538007785	22.783	0.075	r
60797.060553564814	12.282916299070912	2.8910146988586853	2.0265501159573165	22.631	0.052	r
60797.0625040625	12.283502376640577	2.89101269260434	2.026563296235889	22.812	0.063	r
60797.06298335648	12.28364639658124	2.891012199610582	2.0265665344519466	22.705	0.056	r
60797.0639478588	12.283936218123179	2.8910112075411423	2.0265730501733725	22.605	0.054	r
60797.06782055555	12.285099980845025	2.891007224176242	2.0265992033170668	22.778	0.056	r
60797.072723958336	12.286573631821508	2.8910021806976167	2.026632296632739	22.742	0.067	r
60797.07513615741	12.28729865496469	2.8909996996079568	2.0266485684130284	22.735	0.062	r
60797.07709076389	12.287886177520694	2.8909976891882527	2.0266617494857524	22.823	0.063	r
60797.07760085648	12.288039508301887	2.8909971645317674	2.0266651887604925	22.843	0.066	r
60797.082482060185	12.289506888436952	2.8909921439880275	2.026698088007527	22.751	0.062	r
60797.09201576389	12.29237356898813	2.8909823382813533	2.0267622832477157	23.312	0.079	g
60797.09683826389	12.293824015184338	2.8909773782661388	2.0267947252443763	23.456	0.088	g
60797.101671261575	12.295277892489953	2.890972407503719	2.0268272179903097	23.128	0.065	g
60797.11142436343	12.298212751306295	2.890962376542741	2.026892730426943	23.353	0.083	g
60797.11625346065	12.299666379139833	2.890957409942854	2.0269251398530113	23.31	0.078	g
60797.1172224537	12.299958100135886	2.890956413364866	2.026931640866911	23.454	0.122	g
60797.12118805556	12.301152111406722	2.89095233489328	2.0269582388393927	23.313	0.075	g
60797.123610462964	12.301881595328082	2.8909498435555325	2.0269744805757774	23.299	0.081	g
60797.130467662035	12.303947068950102	2.890942791300524	2.02702043366733	23.546	0.129	g
60797.13096675926	12.304097432593172	2.8909422780102685	2.0270237770395365	23.431	0.111	g
60797.13193596065	12.304389436746748	2.890941281248776	2.0270302690723896	23.18	0.076	g
60798.012517256946	12.570941828983605	2.8900364936674094	2.033134219605586	22.438	0.114	i
60798.01398425926	12.571375322217813	2.890034987731771	2.0331444950131474	22.939	0.198	i
60798.01544466435	12.571806862470991	2.8900334885728487	2.0331547220100155	22.784	0.162	i
60798.015929664354	12.571950176198344	2.8900329907035194	2.0331581179074387	22.448	0.127	i
60798.01691505787	12.572241351191877	2.8900319791650833	2.0331650167349795	22.634	0.139	i
60798.02083716435	12.573400289572103	2.8900279530151045	2.0331924658555525	22.902	0.166	i
60798.02480986111	12.574574169639952	2.890023874967032	2.033220252922518	22.826	0.179	i
60798.02528725695	12.57471523397073	2.890023384913365	2.033223590984118	22.843	0.184	i
60798.02768925926	12.575424996061999	2.8900209192319606	2.033240382791215	22.808	0.183	i
60798.03013936343	12.57614897635869	2.8900184041857933	2.0332575047953183	22.565	0.142	i
60798.03502335648	12.577592169342722	2.8900133907776313	2.033291617240764	22.466	0.117	i
60798.04419876157	12.580303599507225	2.8900039723831052	2.0333556379805993	22.803	0.114	r
60798.04664755787	12.581027291304618	2.8900014587668768	2.033372710002605	22.763	0.092	r
60798.04859175926	12.581601877515137	2.8899994631117862	2.033386259938267	22.743	0.092	r
60798.049075856485	12.581744949464634	2.8899989662038057	2.0333896332286705	22.879	0.12	r
60798.05003346065	12.582027966464723	2.8899979832602782	2.0333963053278077	22.841	0.106	r
60798.053933854164	12.583180761497502	2.8899939796780356	2.0334234719401083	22.876	0.126	r
60798.05645005787	12.583924489396022	2.8899913969233024	2.033440989614573	22.905	0.131	r
60798.058896863426	12.584647739707002	2.8899888854151494	2.033458018225507	22.642	0.096	r
60798.06329706019	12.5859484862485	2.889984368893273	2.0334886269463683	22.78	0.099	r
60798.0637790625	12.586090979235008	2.8899838741511816	2.0334919787274717	22.741	0.112	r
60798.06475395834	12.586379189936583	2.8899828734893127	2.0334987573477887	22.589	0.075	r
60798.06865775463	12.587533347200226	2.889978866538678	2.0335258920609545	22.728	0.111	r
60798.07117206018	12.58827676343513	2.8899762858120663	2.0335433610114864	22.732	0.112	r
60798.07358466435	12.588990157520556	2.8899738094863077	2.0335601177984324	22.685	0.109	r
60798.07601665509	12.589709334441526	2.8899713132743403	2.0335770037698513	22.71	0.1	r
60798.07797766204	12.590289272402002	2.889969300493084	2.0335906156033983	22.794	0.108	r
60798.07845956019	12.59043179192317	2.8899688058728503	2.0335939600407196	22.732	0.108	r
60798.085868159724	12.592623137604091	2.889961201754356	2.033645350236914	22.627	0.093	r
60798.08827385417	12.593334823867496	2.889958732597337	2.033662026943353	22.83	0.103	r
60798.09070195602	12.594053202482579	2.889956240454244	2.0336788538329453	22.898	0.102	r
60798.09263865741	12.594626242442096	2.8899542526812168	2.0336922716163857	22.8	0.092	r
60798.097968263886	12.596203415416536	2.8899487825730064	2.0337291794145873	22.675	0.093	r
60798.109881261575	12.599730078157956	2.889936555741263	2.0338115923006312	23.177	0.102	g
60798.1123115625	12.600449766817752	2.8899340614541993	2.0338283909093597	23.335	0.118	g
60798.11669675926	12.60174857552743	2.8899295608347124	2.03385869050856	23.368	0.115	g
60798.11717415509	12.601889987783593	2.889929070875714	2.0338619882020046	23.122	0.099	g
60798.1181365625	12.602175078426392	2.8899280831433827	2.0338686356732434	23.325	0.143	g
60798.119673263885	12.602630319078317	2.8899265060090813	2.0338792484340247	23.344	0.125	g
60798.12211305556	12.60335317000658	2.8899240020331036	2.0338960945341644	23.327	0.117	g
60798.12454546296	12.604073924995541	2.8899215056486365	2.033912885337132	23.302	0.116	g
60798.12554076389	12.604368872983683	2.8899204841727557	2.033919754634754	23.061	0.099	g
60798.12702335648	12.604808254387187	2.8899189625946646	2.033929985782099	23.715	0.198	g
60798.131434953706	12.606115887386409	2.8899144350198602	2.033960420494841	23.284	0.104	g
60798.13191865741	12.606259280619938	2.889913938602413	2.0339637566577964	23.284	0.096	g
60798.13290076389	12.60655043650342	2.8899129306841345	2.033970529876149	23.235	0.109	g
60799.03095555556	12.873814453337634	2.888992146272615	2.0403765279917168	23.07	0.163	i
60799.032896157405	12.874378218518535	2.8889901584475717	2.0403904597533185	22.91	0.126	i
60799.03339486111	12.874523098381294	2.8889896476096384	2.0403940393744	22.738	0.112	i
60799.03440755787	12.874817301605242	2.8889886102738904	2.0404013075849545	22.729	0.136	i
60799.038335763886	12.875958527313566	2.888984586515997	2.0404294908143688	22.716	0.115	i
60799.08498846065	12.889518537004946	2.8889368015752863	2.040763050371282	22.811	0.079	r
60799.08746826389	12.890239821505416	2.888934261720954	2.0407807238833127	22.673	0.085	r
60799.08988535879	12.890942931901932	2.888931786105845	2.040797945306443	22.846	0.082	r
60799.09183615741	12.89151044948028	2.8889297880859117	2.040811840755407	22.847	0.079	r
60799.092355960645	12.891661675775909	2.888929255701598	2.040815542739025	22.798	0.08	r
60799.0973028588	12.89310103820647	2.888924189100566	2.0408507625508876	22.576	0.072	r
60799.09988065972	12.893851201919633	2.88892154894393	2.0408691072798013	22.866	0.096	r
60799.102375462964	12.894577293691794	2.8889189938067887	2.0408868561521185	22.967	0.126	r
60799.10482486111	12.895290250534028	2.88891648518612	2.040904277080289	22.824	0.077	r
60799.107274664355	12.896003406656163	2.888913976163094	2.040921696087835	22.888	0.091	r
60799.11159645834	12.897261717257255	2.888909549929913	2.0409524141265414	22.787	0.073	r
60799.112077060185	12.897401663285427	2.888909057716258	2.040955829210024	22.716	0.079	r
60799.11303956019	12.897681942798103	2.8889080719632085	2.040962668053792	22.836	0.08	r
60799.120443761574	12.899838504618591	2.888900488950885	2.041015253795	22.788	0.08	r
60799.12192055555	12.900268739043007	2.8888989765066957	2.041025737386393	22.771	0.072	r
60799.12628826389	12.901541386522139	2.8888945033882703	2.0410567341591013	22.757	0.098	r
60799.126800555554	12.90169067645373	2.888893978735705	2.0410603689166646	22.792	0.073	r
60799.12935815972	12.90243606750447	2.888891359428688	2.041078512658171	22.859	0.086	r
60799.13183106481	12.903156877443045	2.8888888268777144	2.0410960513257046	22.832	0.074	r
60799.132796157406	12.903438213703549	2.888887838510669	2.041102894979953	22.763	0.08	r
60799.13374925926	12.903716069979419	2.888886862426039	2.0411096530000377	22.739	0.079	r
60799.134261354164	12.903865366761988	2.88888633798303	2.0411132837942336	22.858	0.07	r
60799.13523115741	12.904148116575708	2.8888853447973597	2.04112015930527	22.822	0.081	r
60799.13671986111	12.904582185724198	2.888883820203754	2.0411307124351086	22.806	0.07	r
60799.13767675926	12.904861213984878	2.888882840239201	2.04113749495274	22.758	0.068	r
60799.14480016204	12.906938887976652	2.8888755451861368	2.041187967997928	23.145	0.097	g
60799.14531025463	12.907087701465523	2.8888750228060074	2.041191581100861	23.463	0.111	g
60799.14627415509	12.907368920960584	2.8888740356885267	2.041198408208756	23.77	0.166	g
60799.147246458335	12.907652609458653	2.8888730399678373	2.041205294286227	23.466	0.108	g
60799.147740960645	12.907796897012394	2.888872533556214	2.0412087962595877	23.49	0.097	g
60799.14965525463	12.908355499182079	2.888870573165183	2.0412223516178636	23.497	0.103	g
60799.1501324537	12.908494759381782	2.88887008447628	2.0412257304032813	23.341	0.086	g
60799.154579155096	12.909792641735224	2.8888655307315085	2.041257209063326	23.417	0.096	g
