mjd	phase angle	mag	rmsmag	band
60798.06572716435	20.15681245009387	22.509	0.079	r
60798.06816645833	20.15804891514133	22.317	0.072	r
60798.069627060184	20.15877656653027	22.277	0.072	r
60798.070691354165	20.1593235168128	22.49	0.099	r
60798.07117206018	20.159570923535572	22.471	0.09	r
60798.07213695602	20.160059266021133	22.431	0.073	r
60798.07309975695	20.16053769633359	22.378	0.078	r
60798.07358466435	20.16079869016049	22.349	0.083	r
60798.074559155095	20.16127876869557	22.329	0.069	r
60798.07553296296	20.16178039007171	22.481	0.082	r
60798.07601665509	20.16201956501414	22.24	0.074	r
60798.076976655095	20.16252282047648	22.345	0.074	r
60798.079423159725	20.163753053974037	22.425	0.076	r
60798.0804265625	20.16426962197409	22.302	0.069	r
60798.08188085648	20.165002998176533	22.295	0.064	r
60798.08286736111	20.165512421461617	22.271	0.072	r
60798.08538956018	20.166787484304173	22.11	0.06	r
60798.085868159724	20.167040089577434	22.518	0.089	r
60798.08682986111	20.16751991774967	22.447	0.072	r
60798.08779326389	20.167998374114944	22.431	0.07	r
60798.089243055554	20.16874128399454	22.219	0.064	r
60798.090219756945	20.16923898275954	22.475	0.069	r
60798.09070195602	20.169468763613864	22.355	0.067	r
60798.09166475695	20.169988139208662	22.244	0.07	r
60798.09263865741	20.170459426266127	22.282	0.068	r
60798.09408915509	20.171211331144555	22.257	0.062	r
60798.09508576389	20.17169950977824	22.316	0.072	r
60798.09652936343	20.172436810567167	22.435	0.074	r
60798.09749425926	20.172939383681065	22.305	0.069	r
60798.09893606482	20.1736776083156	22.239	0.063	r
60798.09998466435	20.174206689036296	22.27	0.067	r
60798.104559363426	20.17650657200782	22.91	0.072	g
60798.1050424537	20.17677042864755	22.874	0.075	g
60798.10600555556	20.177235803408223	22.9	0.079	g
60798.10697975694	20.17775722292841	22.898	0.073	g
60798.107463657405	20.17799626301383	22.915	0.079	g
60798.10842106481	20.178466380987324	22.965	0.078	g
60798.10938775463	20.178978216976805	23.023	0.093	g
60798.109881261575	20.179221508632725	22.993	0.09	g
60798.1108465625	20.179709491418443	22.831	0.07	g
60798.111828761575	20.18022065027619	22.997	0.084	g
60798.1132790625	20.18094300512538	22.929	0.078	g
60798.11426635417	20.181453049000464	22.859	0.08	g
60798.11572255787	20.182167791230963	22.889	0.089	g
60798.11669675926	20.182674278499697	22.97	0.084	g
60798.1181365625	20.183446646650985	22.974	0.102	g
60798.119673263885	20.184180647487835	22.908	0.081	g
60798.12065145833	20.184670370435143	22.878	0.068	g
60798.12163046296	20.185175451432247	22.736	0.069	g
60798.12211305556	20.18543822138346	22.86	0.081	g
60798.12308975695	20.185915138847623	22.974	0.079	g
60798.12454546296	20.18666256302688	22.924	0.086	g
60798.12554076389	20.187166288864873	22.995	0.085	g
60798.12653505787	20.18769808521243	22.968	0.094	g
60798.127994560185	20.18838607320218	22.944	0.09	g
60798.128992060185	20.188909357356565	22.876	0.07	g
60798.130462256944	20.189673647615063	22.896	0.086	g
60798.131434953706	20.19015724026763	22.762	0.067	g
60798.13290076389	20.190878842683155	22.977	0.083	g
60798.134443055555	20.19166890964304	22.993	0.082	g
60798.135430358794	20.192196166017244	22.851	0.07	g
60798.136418159724	20.19270716496562	22.977	0.091	g
60799.02294025463	20.638705250446456	22.674	0.105	i
60799.02342615741	20.638940412240604	22.62	0.104	i
60799.02445236111	20.639460911951677	22.721	0.105	i
60799.02601576389	20.6402588189396	22.716	0.108	i
60799.02704335648	20.640788723548358	22.531	0.086	i
60799.02801326389	20.6412605454503	22.528	0.089	i
60799.0284990625	20.641507434122467	22.57	0.094	i
60799.029469155095	20.642018342642658	22.633	0.095	i
60799.03047065972	20.642497242307396	22.446	0.091	i
60799.03095555556	20.642760555339972	22.609	0.108	i
60799.03193025463	20.64324857379532	22.52	0.094	i
60799.032896157405	20.643734340819087	22.64	0.108	i
60799.03440755787	20.644494737530206	22.476	0.106	i
60799.035401863424	20.644989327384003	22.431	0.086	i
60799.038335763886	20.646484181219822	22.482	0.095	i
60799.03936796296	20.647009521246755	22.478	0.079	i
60799.08446626157	20.66982463413826	22.861	0.088	r
60799.08498846065	20.67008842530016	22.876	0.082	r
60799.08695305556	20.671074101157384	22.892	0.094	r
