mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60787.11345665509	15.204126198960871	1.9173332646572951	0.9799226941402975	22.988	0.121	i
60787.11446835648	15.204639086983663	1.9173324594967487	0.9799265172788818	23.228	0.144	i
60787.115997361114	15.205414277112125	1.9173312426687954	0.9799322935594984	23.25	0.166	i
60787.11701686343	15.20593119030466	1.917330431335954	0.9799361439077207	23.062	0.143	i
60787.12533436342	15.210149473990096	1.9173238127065042	0.9799675232526387	23.253	0.153	i
60787.12788755787	15.21144475713294	1.9173217812019085	0.9799771439961167	22.906	0.113	i
60787.12890445602	15.211960704432457	1.9173209721101074	0.9799809742962643	22.899	0.112	i
60787.13043505787	15.212737352647213	1.9173197543184466	0.9799867379503704	23.418	0.176	i
60787.13145516204	15.213255008465769	1.91731894271196	0.9799905782133326	23.243	0.138	i
60787.13298486111	15.214031322742727	1.9173177256930245	0.9799963353198827	23.133	0.134	i
60790.11832945602	16.7202954962827	1.9150049286680706	0.9923871662294691	23.356	0.146	r
60790.13563986111	16.72872145873086	1.9149918825907246	0.9924614807919637	24.123	0.153	g
60790.13718815972	16.729475592363414	1.9149907159128936	0.9924681164274963	23.813	0.125	g
60790.14901275463	16.735237888516316	1.9149818069279543	0.9925187367733425	24.16	0.185	g
60790.17793346065	16.749354705248763	1.9149600255435468	0.9926421666920258	23.806	0.159	g
60790.180328159724	16.750525213795886	1.9149582225242099	0.9926523661748493	23.374	0.174	i
60790.18323115741	16.75194452090767	1.914956036904399	0.9926647268946803	23.063	0.169	i
60790.184789363426	16.75270650283927	1.9149548638053029	0.9926713599831075	23.402	0.184	i
60790.18588255787	16.753241154709695	1.9149540408117594	0.992676012916537	23.311	0.191	i
60790.19006706018	16.755288192134756	1.9149508907326676	0.9926938184547107	23.422	0.193	i
60798.06524016204	20.39405128084413	1.9094631673492823	1.0326332331514825	23.444	0.196	r
60798.06668425926	20.394658622968894	1.9094622425033239	1.0326413065739197	23.403	0.198	r
60798.07993525463	20.400233588700555	1.909453757548022	1.03271529481396	23.473	0.206	r
60798.09604236111	20.40701583437726	1.9094434471643975	1.0328050131379316	23.516	0.193	r
60798.12850046296	20.420706680422516	1.9094226816604492	1.032985155903595	24.05	0.226	g
