mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60790.118846157406	11.6974296745731	2.6081105302543164	1.6981902883163216	23.27	0.144	r
60790.1198728588	11.69779663889291	2.60811058905294	1.6981967173026433	23.191	0.12	r
60790.122444155095	11.698715742235073	2.6081107363417155	1.6982128144188586	23.18	0.145	r
60790.12398135417	11.699265257901827	2.6081108244172917	1.698222435193998	23.457	0.153	r
60790.132206064816	11.70220604697617	2.6081112959394877	1.6982738787162295	23.388	0.158	r
60790.13375065972	11.702758448151455	2.6081113845433026	1.6982835338910633	23.216	0.12	r
60790.13875005787	11.704546685332877	2.6081116714409354	1.6983147724412855	24.057	0.177	g
60790.14126815972	11.705447551404372	2.6081118160113963	1.6983304996709359	23.966	0.145	g
60790.180868055555	11.719630854829425	2.60811409531506	1.698577274943461	23.039	0.149	i
60790.1826790625	11.720280286998076	2.6081141998132966	1.6985885388411675	23.082	0.178	i
60793.1355990625	12.76458991749117	2.6083147967273916	1.718375807169564	23.998	0.172	g
60793.137054363426	12.765088434176914	2.608314910471048	1.7183858319695948	23.865	0.144	g
60793.13803065972	12.765422888367294	2.6083149867848165	1.718392556311886	23.729	0.119	g
60793.139491354166	12.765923317380045	2.6083151009746106	1.7184026157298584	24.1	0.176	g
60793.14047425926	12.766260079656583	2.6083151778215585	1.7184093838958365	24.194	0.213	g
60793.14193525463	12.766760677983147	2.6083152920595793	1.7184194428861068	23.973	0.161	g
60793.142930462964	12.767101701221755	2.6083153698853123	1.7184262940792538	23.874	0.142	g
60793.144401157406	12.767605691235827	2.6083154849067895	1.718436417361654	23.942	0.168	g
60793.18356665509	12.781043637331116	2.6083185535074196	1.7187055244781564	23.212	0.125	r
60793.18501516204	12.781541279074897	2.6083186672009298	1.7187154618428622	23.476	0.141	r
60793.1860074537	12.781882214089693	2.6083187450944147	1.718722268852101	23.28	0.121	r
60793.187517858794	12.782401208701948	2.6083188636721486	1.71873262925485	23.427	0.139	r
60793.19200236111	12.783942459828726	2.608319215831124	1.7187633845206478	23.392	0.148	r
60793.19300085648	12.784285691791755	2.6083192942598865	1.718770231239451	23.427	0.15	r
60793.19449115741	12.784798026213364	2.608319411331339	1.718780449584913	23.322	0.145	r
60793.20083395833	12.786979151144955	2.6083199097656506	1.7188239304711197	23.876	0.171	g
60793.20333736111	12.78784027761402	2.6083201065664134	1.7188410879657292	23.745	0.152	g
60795.03011165509	13.410468356123966	2.6084752774435085	1.7320447523586204	23.362	0.138	r
