mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60795.03160115741	9.30648604460132	3.6622855645346033	2.7993703925547653	23.413	0.134	r
60795.0340403588	9.307062053886197	3.6622854780490184	2.7993902199670964	23.151	0.097	r
60795.03649755787	9.30764231670337	3.662285390907531	2.7994101876893165	23.205	0.112	r
60795.068243761576	9.315140268464955	3.662284263464899	2.799667632682357	23.356	0.12	r
60795.070718055555	9.315724811313675	3.662284175467174	2.79968765740604	23.564	0.126	r
60795.07321585648	9.316314939385776	3.662284086615087	2.7997078666077977	23.248	0.117	r
60795.09254275463	9.32088237223185	3.662283398493479	2.799864045746445	23.48	0.1	r
60795.1544653588	9.335539045247423	3.662281186350475	2.8003624314841615	24.083	0.153	g
60797.021351655094	9.775877728502776	3.6622091763349003	2.81603337024441	23.205	0.16	i
60797.024286354164	9.776549975855678	3.662209055035098	2.8160585444595423	23.054	0.128	i
60797.02526956019	9.776775197036248	3.6622090143905894	2.816066976583566	23.242	0.145	i
60797.02622675926	9.776994460883758	3.662208974818425	2.8160751847353533	22.924	0.111	i
60797.02671626157	9.77710659025662	3.6622089545805694	2.8160793819461603	23.054	0.105	i
60797.03354505787	9.778670860899739	3.662208672178763	2.8161379100280857	23.513	0.14	i
60797.034055358796	9.7787877568595	3.6622086510699643	2.8161422818298756	23.23	0.11	i
60797.0365740625	9.779364727344923	3.6622085468715464	2.816163856025685	23.441	0.178	i
60797.037545162035	9.779587183738727	3.6622085066922794	2.8161721723875757	23.295	0.144	i
60797.03851436343	9.779809206686483	3.662208466588786	2.816180471557343	23.435	0.171	i
60797.039948564816	9.780137753948551	3.66220840723949	2.8161927507654285	23.121	0.118	i
60797.04140956019	9.780472443037864	3.662208346775188	2.816205257280572	23.035	0.115	i
60797.04582275463	9.781483458764617	3.662208164093774	2.8162430226512014	23.299	0.145	i
60797.04725445602	9.781811456660666	3.662208104817027	2.8162552701565824	23.332	0.159	i
60797.05030326389	9.782509947352949	3.6622079785670643	2.816281344544782	23.438	0.148	i
60797.05078275463	9.782619802586435	3.6622079587090495	2.816285444479225	23.514	0.159	i
60797.055713657406	9.783749558397885	3.6622077544571865	2.816327593786936	23.276	0.109	r
60797.05811815972	9.78430050462398	3.6622076548298845	2.8163481389722236	23.457	0.129	r
60797.058633657405	9.784418624206703	3.6622076334687113	2.8163525429049767	23.274	0.124	r
60797.05959505787	9.784638919467682	3.662207593628162	2.8163607555359333	23.743	0.163	r
60797.060553564814	9.784858555738587	3.662207553904789	2.8163689425779697	23.327	0.094	r
60797.061048159725	9.784971890906306	3.662207533406236	2.816373166798364	23.478	0.104	r
60797.0653840625	9.785965499877381	3.6622073536733337	2.816410188837266	23.409	0.109	r
60797.06685865741	9.78630343677392	3.6622072925354026	2.8164227756269318	23.737	0.133	r
60797.06782055555	9.786523883498358	3.662207252650862	2.816430985063924	23.391	0.093	r
60797.068297858794	9.786633273157047	3.6622072328587443	2.8164350583488877	23.594	0.124	r
60797.0703203588	9.787096808849553	3.662207148985182	2.8164523159342907	23.239	0.108	r
60797.07080085648	9.787206937170373	3.6622071290570535	2.8164564153692235	23.459	0.115	r
60797.072723958336	9.78764771813619	3.662207049291647	2.816472820460836	23.776	0.161	r
60797.07416415509	9.787977829934713	3.6622069895487623	2.81648510389926	23.642	0.14	r
60797.07513615741	9.788200632514341	3.6622069492242666	2.816493393039497	23.612	0.125	r
60797.075621157404	9.788311806528528	3.662206929102503	2.816497528753073	23.635	0.132	r
60797.07760085648	9.788765617607748	3.6622068469612348	2.8165144079176225	23.691	0.135	r
60797.078565358795	9.788986721824973	3.6622068069381064	2.8165226301092	23.711	0.152	r
60797.082482060185	9.789884656915934	3.6622066443818584	2.8165560106847445	23.746	0.143	r
60797.08296266204	9.789994845884726	3.662206624432163	2.816560105734313	23.696	0.158	r
60797.096359560186	9.7930670907643	3.6622060680545325	2.816674175919742	24.249	0.185	g
60797.09683826389	9.793176896160446	3.662206048164011	2.816678249109722	24.363	0.187	g
60797.101671261575	9.794285604727696	3.6622058473110957	2.8167193615429786	24.491	0.204	g
60797.102168460646	9.794399675943415	3.6622058266442536	2.816723589943867	24.328	0.178	g
60797.10417576389	9.794860229684557	3.6622057432002206	2.816740658913319	24.38	0.194	g
60797.10659076389	9.795414374945482	3.662205642792347	2.816761190458167	23.989	0.152	g
60797.10707456018	9.795525393362274	3.6622056226755966	2.816765302983216	24.302	0.199	g
60797.109007453706	9.79596896367017	3.662205542296993	2.8167817317753636	24.203	0.187	g
60797.11094186342	9.796412918704933	3.6622054618442736	2.8167981705587763	24.115	0.165	g
60797.11142436343	9.796523660138911	3.6622054417752428	2.816802270433741	24.0	0.133	g
60797.115291458336	9.797411306230071	3.662205280902907	2.816835123368927	24.169	0.179	g
60797.11625346065	9.797632146466787	3.6622052408764656	2.816843294322243	24.009	0.138	g
60797.11779525463	9.797986105807144	3.6622051767206854	2.8168563884200126	23.96	0.163	g
60797.12022145833	9.798543156183609	3.6622050757493922	2.8168769900830477	24.087	0.176	g
60797.12118805556	9.798765102318587	3.6622050355176823	2.8168851965794617	24.454	0.192	g
60797.12264466435	9.799099582224565	3.662204974885517	2.816897562050579	23.979	0.132	g
60797.123610462964	9.7993213708378	3.6622049346801364	2.816905760098506	23.948	0.133	g
60797.12409755787	9.799433232541046	3.6622049144017503	2.8169098944848234	23.814	0.147	g
60797.126062662035	9.799884547512276	3.662204832584807	2.8169265723059658	23.871	0.137	g
60797.12655335648	9.799997249618452	3.662204812152993	2.81693073640985	23.722	0.131	g
60797.12704315972	9.800109749665475	3.6622047917575995	2.816934892780853	23.953	0.133	g
60797.129973854164	9.800782942096788	3.6622046697087254	2.8169597586499266	23.638	0.13	g
60797.13096675926	9.801011039336005	3.662204628353392	2.816968181775285	23.57	0.111	g
60797.13144895833	9.80112181777199	3.6622046082683424	2.8169722721847084	23.745	0.119	g
60797.132505960646	9.80136465873591	3.6622045642386176	2.8169812380059436	23.603	0.128	g
60798.01153016204	10.004147251113425	3.6621668061231327	2.8246508495421163	22.897	0.18	i
60798.01202335648	10.004258404861465	3.662166784297791	2.8246551907774284	23.121	0.213	i
60798.012517256946	10.004369717459829	3.6621667624404695	2.824659537982913	22.862	0.157	i
60798.013494756946	10.004590019899299	3.6621667191796035	2.824668140988533	23.08	0.203	i
60798.01398425926	10.004700340198669	3.662166697514818	2.8246724487472763	23.096	0.21	i
60798.015929664354	10.00513877818892	3.6621666114064997	2.8246895664613456	23.119	0.214	i
60798.01839016204	10.005693297991069	3.662166502482959	2.824711210994506	23.054	0.204	i
60798.02083716435	10.006244772670483	3.662166394139095	2.824732730729404	22.882	0.157	i
60798.021321458335	10.006353916434149	3.662166372694332	2.824736989047536	22.84	0.158	i
60798.021901458334	10.006484629178548	3.66216634701073	2.8247420885848493	22.703	0.177	i
60798.02432895833	10.007031706462014	3.6621662395052788	2.8247634282068885	23.125	0.22	i
60798.02817275463	10.007897972057958	3.6621660692414273	2.824797206027504	22.654	0.153	i
60798.03551035879	10.009551659339474	3.6621657440956144	2.8248616449199306	22.992	0.184	i
60798.042705162035	10.01117324504363	3.662165425123285	2.8249247776711117	23.249	0.193	r
60798.04319975695	10.011284722520099	3.662165403190431	2.824929115751426	23.101	0.155	r
60798.04419876157	10.01150989143789	3.6621653588873078	2.8249378772593676	23.394	0.174	r
60798.04468675926	10.011619883790729	3.6621653372448724	2.824942156758765	23.178	0.15	r
60798.04564805556	10.01183655731009	3.662165294609842	2.8249505861710675	23.517	0.189	r
60798.04664755787	10.012061845172331	3.6621652502774156	2.824959349645889	23.49	0.161	r
60798.04712925926	10.012170421746308	3.662165228910737	2.8249635727775786	23.459	0.174	r
60798.049075856485	10.012609196300291	3.662165142559173	2.824980636510726	23.353	0.163	r
60798.054425462964	10.0138150961753	3.6621649051915552	2.825027511872008	23.315	0.175	r
60798.05696686343	10.014388012907155	3.6621647923973657	2.8250497709765114	23.541	0.208	r
60798.058896863426	10.014823117646216	3.662164706726043	2.8250666709501013	23.659	0.206	r
60798.06135585648	10.015377504478412	3.6621645975571395	2.8250881979176987	23.554	0.191	r
60798.061836458335	10.015485860739972	3.6621645762183777	2.8250924046203676	23.376	0.172	r
60798.069139756946	10.017132604789007	3.6621642518672024	2.8251563037704104	23.334	0.199	r
60798.079423159725	10.019451826408561	3.662163794897823	2.8252461939750777	23.417	0.196	r
60798.080912060184	10.019787676255936	3.6621637287088467	2.8252592010228814	23.302	0.157	r
60798.08237775463	10.020118306854036	3.6621636635450896	2.825272003435401	23.401	0.194	r
60798.08827385417	10.0214485059249	3.6621634013445266	2.825323485231533	23.645	0.204	r
60798.09263865741	10.022433409187345	3.6621632071748573	2.825361577333776	23.542	0.189	r
60798.09311585648	10.022541097012384	3.662163185943097	2.8253657409268076	23.719	0.2	r
60798.1050424537	10.0252331804029	3.662162655080949	2.8254697406716627	24.077	0.208	g
60798.10649486111	10.025561109256135	3.6621625904044803	2.825482397873264	23.792	0.178	g
60798.107463657405	10.0257798583865	3.66216254726001	2.825490839667127	23.741	0.146	g
60798.10793805555	10.025886978359114	3.6621625261321076	2.8254949731616232	23.903	0.18	g
60798.111828761575	10.026765592332612	3.6621623528296285	2.8255288669148215	23.805	0.173	g
60798.11717415509	10.027972964562347	3.6621621146586016	2.82557541461493	23.887	0.18	g
60798.117654953705	10.028081578188697	3.6621620932318555	2.825579600381759	23.45	0.141	g
60798.11870555556	10.028318920561158	3.6621620464095037	2.8255887461963596	23.745	0.194	g
60798.12016445602	10.02864852215063	3.662161981385024	2.82560144506545	23.743	0.166	g
60798.12357675926	10.029419538264005	3.6621618292711133	2.8256311412765047	23.692	0.157	g
60798.12454546296	10.029638442597934	3.662161786081913	2.825639570120831	23.653	0.153	g
60798.12504675926	10.029751728100328	3.662161763730753	2.825643931727853	23.606	0.145	g
60798.12653505787	10.030088078434305	3.662161697368043	2.8256568798866257	23.792	0.196	g
60798.12702335648	10.030198437811908	3.6621616755935618	2.825661127742687	23.762	0.199	g
60798.127506157405	10.030307557432108	3.66216165406354	2.82566532761528	23.637	0.207	g
60798.127994560185	10.030417945946466	3.662161632283007	2.825669576059292	23.618	0.156	g
60798.13093535879	10.031082683360076	3.6621615011219353	2.825695153678142	23.78	0.161	g
60799.02652025463	10.234235293437173	3.6621203696701254	2.8337020670965867	23.251	0.169	i
60799.02752945602	10.234458905883399	3.6621203219848915	2.8337111451495614	23.125	0.152	i
60799.0284990625	10.2346737458866	3.6621202761677156	2.8337198660666663	23.205	0.153	i
60799.02898076389	10.234780478945503	3.662120253404665	2.833724198275383	23.276	0.193	i
60799.03095555556	10.235218046207304	3.6621201600777233	2.833741956233571	23.048	0.149	i
60799.03339486111	10.235758545904613	3.6621200447823368	2.833763885857984	23.505	0.208	i
60799.037353761574	10.236635777329377	3.662119857624912	2.8337994641627775	23.333	0.198	i
60799.085495162035	10.24730806098067	3.6621175780328397	2.8342309034309556	23.868	0.203	r
60799.08645275463	10.24752048728152	3.662117532619489	2.8342394638911244	23.271	0.126	r
60799.087946458334	10.247851855484937	3.662117461775958	2.8342528153831705	23.499	0.158	r
60799.08891106481	10.248065856600554	3.6621174160229923	2.834261436527501	23.737	0.202	r
60799.08988535879	10.24828201456449	3.6621173698077585	2.834270143452738	23.456	0.139	r
60799.090375659725	10.248390796246264	3.6621173465494774	2.8342745247987975	23.54	0.169	r
60799.09183615741	10.248714844741684	3.6621172772639934	2.8342875746670284	23.7	0.188	r
60799.092355960645	10.24883018064099	3.662117252603196	2.8342922187941504	23.976	0.213	r
60799.09482096065	10.249377155760174	3.662117135646426	2.8343142390292417	23.536	0.174	r
60799.0973028588	10.249927934617656	3.6621170178697557	2.8343364051857147	23.566	0.164	r
60799.09779126157	10.25003632669761	3.662116994690816	2.8343407665852984	23.825	0.205	r
60799.098870856484	10.25027593086446	3.662116943452184	2.8343504066052336	23.556	0.183	r
60799.09988065972	10.250500055217664	3.662116895522827	2.8343594225860285	23.399	0.16	r
60799.100400358795	10.250615405338017	3.662116870854635	2.8343640623761135	23.49	0.17	r
60799.101367256946	10.25083002060394	3.662116824957426	2.834372694118639	23.359	0.138	r
60799.102889664355	10.251167956161092	3.6621167526854275	2.8343862835335027	23.264	0.141	r
60799.103849259256	10.251380973129809	3.662116707127858	2.8343948481970354	23.427	0.146	r
60799.10482486111	10.251597552642421	3.6621166608075515	2.834403554992328	23.524	0.146	r
60799.105318263886	10.251707089605338	3.662116637380346	2.8344079581051473	23.636	0.192	r
60799.10676486111	10.252028252349117	3.6621165686905295	2.834420866405059	23.363	0.142	r
60799.107274664355	10.252141440171759	3.662116544481678	2.834425415111628	23.517	0.15	r
60799.10775186343	10.252247391398429	3.6621165218204155	2.8344296727241445	23.515	0.183	r
60799.10968055556	10.252675637407567	3.662116430223682	2.834446878928947	23.509	0.147	r
60799.11111615741	10.252994422636053	3.662116362037492	2.834459684366462	23.482	0.137	r
60799.11254835648	10.253312473742945	3.662116294006851	2.8344724579224523	23.483	0.141	r
60799.11361826389	10.253550084230389	3.662116243181408	2.834481999268257	23.439	0.16	r
60799.11512106482	10.2538838545189	3.662116171785871	2.834495399704149	23.559	0.151	r
60799.116083657405	10.254097658046444	3.6621161260512083	2.834503982256453	23.347	0.133	r
60799.11704016204	10.25431011935775	3.6621160806030923	2.8345125098657498	23.316	0.131	r
60799.117556655096	10.254424848392105	3.662116056060895	2.834517114331496	23.259	0.117	r
60799.118527453706	10.254640500553261	3.6621160099293637	2.8345257683502667	23.237	0.117	r
60799.11948596065	10.254853432569984	3.6621159643791885	2.8345343121429316	23.34	0.113	r
60799.11996665509	10.254960222520284	3.662115941534612	2.8345385966381667	23.214	0.098	r
60799.12192055555	10.255394323536121	3.66211584867017	2.8345560103660983	23.081	0.096	r
60799.12241456019	10.25550408420676	3.6621158251894643	2.8345604126606454	23.007	0.095	r
