mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60787.109270960646	8.838730595310611	3.284768698928599	2.376552231006764	22.557	0.084	i
60787.11028865741	8.839016643817079	3.2847687540603903	2.376558837317128	22.456	0.069	i
60787.11079675926	8.839159462267904	3.284768781585767	2.376562135301563	22.552	0.078	i
60787.111820162034	8.839447130477605	3.2847688370262746	2.376568777333738	22.735	0.095	i
60787.1129465625	8.839763762989442	3.284768898046183	2.376576086825869	22.467	0.07	i
60787.11345665509	8.839907155029543	3.2847689256790678	2.3765793965961657	22.522	0.072	i
60787.11446835648	8.840191562209807	3.2847689804850337	2.3765859604461523	22.583	0.077	i
60787.115488159725	8.840478258067453	3.2847690357296493	2.376592576004621	22.568	0.081	i
60787.115997361114	8.840621413233988	3.284769063313909	2.3765958789182835	22.53	0.079	i
60787.11701686343	8.840908041390271	3.2847691185418455	2.376602491243425	22.527	0.091	i
60787.11752716435	8.841051514293019	3.2847691461854964	2.376605800651996	22.447	0.08	i
60787.118035162035	8.841194342377433	3.284769173704294	2.376609094910155	22.605	0.084	i
60787.118650358796	8.84136731439094	3.284769207030122	2.376613084053481	22.436	0.077	i
60787.124827962965	8.843104481564868	3.2847695416719924	2.3766531248646126	22.441	0.069	i
60787.12533436342	8.84324690320719	3.284769569103382	2.376656405812175	22.485	0.067	i
60787.12636576389	8.843536986950093	3.2847696249734875	2.376663087591668	22.61	0.086	i
60787.12738085648	8.843822496458191	3.284769679959926	2.3766696629105546	22.402	0.064	i
60787.12788755787	8.843965018316034	3.2847697074072935	2.3766729447994455	22.445	0.074	i
60787.12890445602	8.84425105465531	3.284769762491172	2.376679530618185	22.427	0.071	i
60787.12992315972	8.844537611760213	3.284769817672614	2.3766861273361046	22.447	0.07	i
60787.13043505787	8.844681611436837	3.284769845401165	2.3766894418841367	22.513	0.07	i
60787.13145516204	8.844968581953829	3.2847699006580706	2.3766960464789157	22.519	0.077	i
60787.13196466435	8.845111917490042	3.2847699282566514	2.3766993449221734	22.532	0.086	i
60787.132473564816	8.845255086932475	3.284769955822555	2.3767026392721156	22.457	0.067	i
60787.13298486111	8.845398933853616	3.2847699835181947	2.3767059489383016	22.5	0.073	i
60787.13354326389	8.845556037373136	3.2847700137653897	2.37670956330375	22.299	0.074	i
60790.11679915509	9.680306051341146	3.2849305129326423	2.3974342817365644	22.912	0.085	r
60790.11781895833	9.68058363720709	3.2849305674228253	2.3974416151095963	22.836	0.076	r
60790.11935736111	9.681002406675981	3.284930649622395	2.397452676176095	22.597	0.101	r
60790.1203753588	9.681279531813027	3.284930704015496	2.397459994534094	22.812	0.089	r
60790.120883564814	9.68141788312591	3.284930731169578	2.397463647711555	22.809	0.1	r
60790.12192716435	9.681701996906325	3.284930786930212	2.3974711488771137	22.779	0.1	r
60790.12346195602	9.682119858840867	3.2849308689352723	2.3974821791074836	22.715	0.094	r
60790.124511354166	9.682405584281142	3.284930925005054	2.3974897198819485	22.644	0.097	r
60790.132723159724	9.684641940590488	3.284931363755924	2.397548700056131	22.91	0.088	r
60790.13322856482	9.684779608437422	3.284931390758806	2.397552328453581	22.898	0.096	r
60790.13563986111	9.685436471527867	3.2849315195891875	2.3975696371056925	23.4	0.088	g
60790.13667755787	9.685719175596962	3.284931575030652	2.3975770845910316	23.172	0.06	g
60790.13718815972	9.685858286391216	3.284931602310691	2.397580748872524	23.464	0.087	g
60790.138225462964	9.686140905239892	3.2849316577307115	2.39758819241426	23.482	0.089	g
60790.14024085648	9.686690053140294	3.2849317654064656	2.397602652487143	23.273	0.089	g
60790.14074466435	9.68682733796483	3.2849317923230767	2.3976062667818963	23.29	0.079	g
