mjd	phase angle	r_hc	r_gc	mag	rmsmag	band
60787.11028865741	9.352527617965565	2.972188839651636	2.051221135179363	23.058	0.148	i
60787.11079675926	9.35269340110661	2.9721887878469158	2.051224162438503	22.938	0.131	i
60787.111820162034	9.353027324628576	2.9721886835020714	2.051230259175145	23.213	0.158	i
60787.1129465625	9.353394868504685	2.9721885686533915	2.051236968473638	23.087	0.136	i
60787.11345665509	9.353561316137244	2.972188516643153	2.051240006438794	23.154	0.141	i
60787.11446835648	9.353891451547364	2.972188413486321	2.051246031187841	23.183	0.151	i
60787.115488159725	9.354224242571425	2.972188309501437	2.051252103312392	22.853	0.106	i
60787.115997361114	9.354390413936299	2.9721882575797034	2.0512551348764947	22.968	0.122	i
60787.12378716435	9.35693290392033	2.9721874632159957	2.0513014852672455	23.259	0.178	i
60787.124827962965	9.357272663837595	2.972187357072162	2.0513076744149776	23.149	0.171	i
60787.12533436342	9.357437979050724	2.9721873054271435	2.0513106854305945	23.349	0.169	i
60787.12788755787	9.358271523788181	2.9721870450335652	2.05132586339816	23.222	0.157	i
60787.12890445602	9.358603535771552	2.972186941319407	2.051331907113571	23.157	0.151	i
60787.13043505787	9.359103295606097	2.9721867852085655	2.0513410023904606	23.624	0.215	i
60787.132473564816	9.359768941880622	2.9721865772881535	2.0513531129555367	23.385	0.179	i
60790.11832945602	10.328631174568342	2.971873695107413	2.0704846110942245	23.552	0.161	r
60790.11935736111	10.328955229578654	2.9718735845282285	2.0704914456266477	23.698	0.18	r
60790.124511354166	10.33058027370533	2.971873030046079	2.070525701912847	23.454	0.193	r
60790.132723159724	10.333170191139285	2.9718721464928106	2.070580239962348	23.685	0.159	r
60790.138225462964	10.334906107173781	2.9718715543993643	2.070616755201667	23.868	0.125	g
60790.14024085648	10.335542056599884	2.9718713375121504	2.070630124669005	24.333	0.199	g
60790.14074466435	10.335701040972463	2.9718712832935346	2.07063346632238	24.216	0.169	g
60790.14326486111	10.33649638813025	2.9718710120687124	2.070650179637739	24.304	0.216	g
60790.148509259256	10.338151790328164	2.971870447626067	2.0706849453960614	24.117	0.163	g
60790.18137706019	10.348537545791284	2.9718669089702923	2.0709024536489493	23.28	0.151	i
60790.18188925926	10.348699554523094	2.9718668538093023	2.0709058387259907	23.069	0.13	i
60790.184280960646	10.349456119904634	2.971866596229844	2.070921643701027	23.244	0.163	i
60790.18692346065	10.350292153908809	2.971866311627718	2.0709391030973996	23.282	0.182	i
60790.18956115741	10.351126809935568	2.971866027529869	2.0709565278233977	23.231	0.163	i
60790.19006706018	10.351286910884392	2.9718659730392205	2.07095986951126	23.15	0.17	i
60793.1360865625	11.27086881741533	2.971540561990953	2.091903096746203	23.855	0.145	g
60793.13656775463	11.271014388757427	2.9715405075179064	2.0919066096709598	23.767	0.121	g
60793.137539560186	11.271308392773433	2.9715403975039734	2.091913703820702	24.065	0.168	g
60793.13851606481	11.271603833701608	2.9715402869562615	2.09192083163459	23.783	0.12	g
60793.139983263885	11.27204776272287	2.97154012085491	2.0919315399814256	24.036	0.154	g
60793.14095516204	11.272341848321064	2.971540010824248	2.0919386325934557	23.667	0.109	g
60793.14144395833	11.272489758434356	2.9715399554859308	2.0919421994418306	23.788	0.117	g
60793.14243385417	11.272789313646278	2.9715398434150404	2.0919494224402957	24.001	0.139	g
60793.143418761574	11.273087375292825	2.9715397319071255	2.0919566084078993	23.769	0.108	g
60793.1830649537	11.285099943280965	2.971535241796351	2.0922454139043403	23.511	0.148	r
60793.184043263886	11.28539674897443	2.9715351309612776	2.092252530912299	23.576	0.184	r
60793.18452115741	11.285541742271928	2.9715350768189666	2.092256007352521	23.604	0.154	r
60793.18551106482	11.285842096081733	2.971534964667311	2.092263208164503	23.423	0.121	r
60793.1865253588	11.286149870125634	2.971534849750872	2.0922705859831807	23.394	0.128	r
60793.19150346065	11.287660718373324	2.9715342857192866	2.0923067904754182	23.312	0.125	r
60793.19250736111	11.287965463865453	2.9715341719692074	2.092314090544455	23.279	0.117	r
60793.19399436343	11.288416899459058	2.9715340034763345	2.092324902971449	23.428	0.133	r
60793.19631126158	11.289120374652885	2.971533740939378	2.092341748399161	24.232	0.191	g
60793.197317164355	11.289425830537624	2.971533626953405	2.0923490614803244	23.773	0.128	g
60793.19783606481	11.28958341005865	2.9715335681523882	2.0923528338536217	23.851	0.138	g
60793.19881956019	11.28988209346196	2.971533456702796	2.092359983584906	24.096	0.169	g
60793.19981975694	11.290185870374577	2.971533343358734	2.092367254445174	23.801	0.119	g
60793.200338055554	11.290343294882996	2.971533284623541	2.0923710220657696	23.964	0.151	g
60793.20133846065	11.290647167817097	2.97153317125304	2.092378294014863	24.077	0.172	g
60793.2023190625	11.290945046405016	2.971533060124968	2.0923854217477293	23.769	0.125	g
60793.20382966435	11.291403964669984	2.9715328889303545	2.092396401417252	23.815	0.144	g
60793.20484445602	11.291712284577633	2.971532773922882	2.0924037770113215	23.946	0.153	g
60793.20536186342	11.291869494925653	2.9715327152837943	2.092407537474644	24.235	0.216	g
60795.03062936343	11.841569377546957	2.9713227499383357	2.106381770374065	23.431	0.137	r
60795.03160115741	11.841853257141315	2.971322636498337	2.106389364233988	23.154	0.1	r
60795.03208975695	11.841995986552535	2.9713225794622344	2.1063931819188184	23.199	0.096	r
60795.03306525463	11.84228094918016	2.9713224655872192	2.106400803278673	23.324	0.13	r
60795.0340403588	11.842565797634958	2.971322351756422	2.106408420599762	23.353	0.133	r
60795.03453106481	11.842709143583686	2.9713222944721736	2.106412253535082	23.243	0.106	r
60795.0355124537	11.84299582970675	2.9713221799049987	2.1064199184989305	23.223	0.107	r
60795.03649755787	11.843283602411203	2.9713220649023246	2.106427611502517	23.166	0.106	r
60795.056069363425	11.849001521345912	2.9713197796832826	2.10658025359352	23.384	0.092	r
60795.06876835648	11.852712453883228	2.971318296557782	2.106679093960424	23.383	0.105	r
60795.06974466435	11.852997794887903	2.9713181825215984	2.10668668652742	23.257	0.098	r
60795.07221305556	11.85371925061866	2.971317894196893	2.1067058787710655	23.224	0.098	r
60795.07321585648	11.85401235983346	2.9713177770597414	2.1067136741297503	23.249	0.109	r
60795.07370555556	11.854155496872584	2.9713177198573764	2.106717480504414	23.227	0.097	r
60795.09254275463	11.859663106192725	2.971315519120122	2.1068637348203265	23.334	0.101	r
60795.09771436342	11.861175790060697	2.971314914808995	2.1069038332502705	23.447	0.106	r
60795.10069865741	11.862048825225276	2.971314566066661	2.1069269618926225	23.358	0.2	r
60795.10119706018	11.862194639708976	2.971314507822059	2.106930823852521	23.282	0.183	r
60795.102194259256	11.862486392597598	2.9713143912854867	2.1069385502043674	23.367	0.143	r
60795.10270055556	11.86263452540609	2.971314332117028	2.106942472700771	23.432	0.127	r
60795.147565555555	11.875775373204245	2.971309087062186	2.107289295556654	24.415	0.213	g
60795.14905206019	11.876211313216391	2.971308913214566	2.1073007636162435	24.654	0.211	g
60795.15003055555	11.876498293164085	2.9713087987766693	2.107308311791258	24.64	0.21	g
60795.15052096065	11.876642128983073	2.97130874142169	2.1073120945984765	24.446	0.172	g
60795.15297725694	11.877362625374817	2.971308454140592	2.107331039509233	24.301	0.186	g
60795.153967060185	11.87765299143483	2.9713083383729924	2.1073386726976793	24.462	0.185	g
60797.021838761575	12.422017859457657	2.9710866251762273	2.122400536395293	23.294	0.157	i
60797.02284755787	12.42230243276528	2.971086503681127	2.1224088342427545	23.433	0.173	i
60797.02380675926	12.422573015649819	2.971086388157312	2.122416723178742	23.122	0.124	i
60797.024286354164	12.42270830549762	2.971086330395464	2.122420667245972	23.302	0.149	i
60797.02526956019	12.42298566024897	2.971086211977914	2.122428752150953	23.463	0.175	i
60797.02622675926	12.423255679096183	2.9710860966908927	2.1224366222542517	23.389	0.166	i
60797.02671626157	12.4233937642385	2.9710860377336017	2.1224406465852605	23.433	0.144	i
60797.027719861115	12.423676873076117	2.9710859168553427	2.1224488966842157	23.164	0.153	i
60797.02918745371	12.424090873112306	2.9710857400881023	2.1224609592021464	23.563	0.175	i
60797.030152453706	12.424363095537243	2.9710856238545653	2.122468889584437	23.422	0.149	i
60797.03111365741	12.424634248401745	2.9710855080764853	2.1224767878340107	23.404	0.136	i
60797.031588564816	12.424768218756787	2.9710854508727844	2.12248068981642	23.421	0.141	i
60797.032566354166	12.425044052400017	2.9710853330943423	2.1224887229168656	23.452	0.141	i
60797.03354505787	12.425320145507985	2.971085215204016	2.122496762557555	23.1	0.096	i
60797.034055358796	12.425464102529252	2.971085153734702	2.122500954082275	23.254	0.107	i
