mjd	phase angle	mag	rmsmag	band
60793.14095516204	17.027520135664485	24.287	0.214	g
60793.143418761574	17.028840006015837	23.944	0.147	g
60793.1860074537	17.051992060211603	23.316	0.144	r
60793.1865253588	17.052263983014846	23.811	0.193	r
60793.19300085648	17.055754909726225	23.766	0.189	r
60793.199321458334	17.0592092265274	24.174	0.186	g
60793.19981975694	17.059491103098303	24.028	0.158	g
60793.20083395833	17.060021486834785	23.832	0.15	g
60795.03160115741	18.0475630653755	23.403	0.136	r
60795.033550960645	18.04863312937893	23.599	0.142	r
60795.0340403588	18.04888456927764	23.584	0.142	r
60795.03502016204	18.049413497813795	23.833	0.192	r
60795.068243761576	18.067384426824155	23.742	0.165	r
60795.070718055555	18.06873889734488	23.542	0.123	r
60795.07321585648	18.070076109427287	23.758	0.186	r
60795.09254275463	18.080541534852554	23.749	0.13	r
60795.147565555555	18.110308152199522	24.116	0.147	g
60795.15003055555	18.11166189462934	24.428	0.175	g
60795.15101126157	18.112183467896337	24.163	0.175	g
60795.15200436342	18.11269212534021	24.237	0.184	g
60795.152488657404	18.11296221751134	24.011	0.134	g
60795.1544653588	18.11402344956322	24.027	0.136	g
60797.02380675926	19.116997803348593	23.501	0.186	i
60797.02622675926	19.118323382946198	23.508	0.193	i
60797.02671626157	19.118609432816243	23.512	0.166	i
60797.02870606481	19.119646066786636	23.492	0.195	i
60797.03063516204	19.120692240802	23.547	0.174	i
60797.03354505787	19.122250791288344	23.508	0.134	i
60797.03608695602	19.12365070352873	23.424	0.177	i
60797.04093456019	19.126211578230176	23.258	0.14	i
60797.04335706018	19.127543788755567	23.249	0.127	i
60797.0453449537	19.12858452713825	23.624	0.178	i
60797.05030326389	19.131281640773633	23.697	0.19	i
60797.055713657406	19.1341818011158	23.649	0.148	r
60797.05811815972	19.135483066095926	23.404	0.122	r
60797.060553564814	19.13678501432548	23.83	0.146	r
60797.0625040625	19.137808959673663	23.98	0.195	r
60797.06298335648	19.138083377669247	23.833	0.155	r
60797.06491126157	19.13913516359834	23.739	0.167	r
60797.0653840625	19.13935439949682	23.582	0.132	r
60797.06734466435	19.140433029161265	23.657	0.133	r
60797.06782055555	19.14068908038117	23.605	0.11	r
60797.0703203588	19.14203180904848	23.646	0.158	r
60797.072723958336	19.143304976526363	23.577	0.13	r
60797.07513615741	19.144594742440894	23.619	0.127	r
60797.075621157404	19.14489252221053	23.702	0.154	r
60797.07610505787	19.145135807707305	23.618	0.14	r
60797.07709076389	19.145666082937467	23.608	0.126	r
60797.07760085648	19.14594542312755	23.863	0.154	r
60797.08003706019	19.147247253067167	23.726	0.162	r
60797.08200335648	19.148316014197775	23.575	0.138	r
60797.082482060185	19.148562806317464	23.684	0.133	r
60797.08344966435	19.149113763283353	23.76	0.163	r
60797.08961436342	19.15241546967176	24.227	0.169	g
60797.09201576389	19.153690477115813	24.113	0.142	g
60797.09394315972	19.15474361281399	23.898	0.14	g
60797.09442395833	19.15498301158983	23.824	0.123	g
60797.0949015625	19.15524571759786	24.212	0.2	g
60797.09538766204	19.155490430095906	24.023	0.17	g
60797.096359560186	19.156027680615555	24.319	0.187	g
60797.09683826389	19.156291144524708	24.034	0.136	g
60797.097803460645	19.156775726672315	24.03	0.16	g
60797.09926296296	19.157579290658376	24.435	0.221	g
60797.10119525463	19.158606553469443	24.116	0.172	g
60797.10265266203	19.159408822749935	24.308	0.206	g
60797.10417576389	19.160242862968826	23.933	0.126	g
60797.10756266204	19.162064065505675	24.143	0.206	g
60797.10804425926	19.162310689155937	24.258	0.223	g
60797.10852475694	19.162602489433947	24.103	0.172	g
60797.109007453706	19.162822261661038	24.07	0.161	g
60797.10948665509	19.16307527216219	23.877	0.154	g
60797.11094186342	19.163851761434998	23.876	0.119	g
60797.11142436343	19.164121776456657	23.954	0.126	g
60797.1123940625	19.164640042752485	24.075	0.161	g
60797.11577425926	19.16644484974346	24.058	0.158	g
60797.11625346065	19.16672764804825	23.95	0.129	g
60797.1172224537	19.167247215616502	23.859	0.155	g
60797.11875346065	19.168085923214544	24.267	0.209	g
60797.120706354166	19.169134914911197	24.155	0.164	g
60797.12118805556	19.169375683124688	24.079	0.134	g
60797.123610462964	19.170677069395193	24.299	0.178	g
60797.12409755787	19.170963791598357	23.963	0.183	g
60797.12558305555	19.171723626125374	24.024	0.183	g
60797.126062662035	19.172009419371214	24.384	0.211	g
60797.12704315972	19.172531812767648	23.946	0.132	g
60798.04859175926	19.664474018517726	23.527	0.182	r
60798.058896863426	19.669976279652104	23.504	0.182	r
60798.06135585648	19.671278879434904	23.494	0.188	r
60798.0637790625	19.672550060120386	23.521	0.207	r
60798.06621055555	19.673863065026275	23.347	0.191	r
60798.07797766204	19.68020843700667	23.471	0.186	r
60798.080912060184	19.68175455618312	23.434	0.18	r
60798.08432576389	19.68358682067734	23.584	0.202	r
60798.08827385417	19.685702028166844	23.18	0.136	r
60798.08972686343	19.68651685411271	23.413	0.18	r
60798.090219756945	19.686766457375846	23.395	0.162	r
60798.09070195602	19.686982205707146	23.441	0.154	r
60798.09117975694	19.687267259570035	23.33	0.163	r
60798.09263865741	19.688080417970365	23.502	0.172	r
60798.09311585648	19.688345594357934	23.653	0.192	r
60798.09408915509	19.68883064833464	23.367	0.157	r
60798.09749425926	19.690662246613766	23.213	0.149	r
60798.09844565972	19.691163401601614	23.299	0.168	r
60798.10793805555	19.696199353076747	23.981	0.204	g
60798.111828761575	19.698274111330175	23.92	0.184	g
60798.1123115625	19.69864429098174	23.821	0.168	g
60798.12211305556	19.703843802862462	24.025	0.208	g
60798.12702335648	19.70642243729597	23.851	0.216	g
60798.13093535879	19.708575487066554	24.012	0.214	g
60798.13191865741	19.70907965935972	24.139	0.207	g
60798.134443055555	19.71044468150634	23.875	0.175	g
60798.136418159724	19.711543043204557	23.931	0.216	g
60799.035401863424	20.189534505520964	23.535	0.224	i
60799.08498846065	20.21600683572791	23.7	0.17	r
60799.085495162035	20.216316605294075	23.815	0.195	r
60799.08695305556	20.217036796875195	23.546	0.171	r
60799.08843145833	20.217831335096847	23.54	0.158	r
60799.08891106481	20.218105114117943	23.574	0.194	r
60799.08988535879	20.218630637674334	23.793	0.181	r
60799.090375659725	20.218888871949595	23.638	0.194	r
60799.09183615741	20.21966084165651	23.575	0.145	r
60799.092355960645	20.219964393848585	23.759	0.174	r
60799.09482096065	20.22124328356711	23.575	0.181	r
60799.09634415509	20.22206149469945	23.758	0.201	r
60799.0968278588	20.222340067527668	23.54	0.184	r
60799.0973028588	20.222530439311903	23.797	0.215	r
60799.09779126157	20.222826687952235	23.59	0.162	r
60799.09828436343	20.223110090704548	23.58	0.175	r
60799.09988065972	20.223960156968435	23.539	0.175	r
60799.100400358795	20.224206578077915	23.498	0.172	r
60799.101856458336	20.224955035720797	23.705	0.209	r
60799.102889664355	20.225543586542248	23.582	0.184	r
60799.105318263886	20.226859935871587	23.673	0.183	r
60799.10676486111	20.227647648660724	23.749	0.186	r
60799.10968055556	20.229187604318007	23.807	0.196	r
60799.112077060185	20.23048187845147	23.743	0.187	r
60799.11254835648	20.230698379051148	23.675	0.174	r
60799.11361826389	20.23128572353112	23.466	0.185	r
60799.11512106482	20.2320649486023	23.591	0.164	r
60799.116083657405	20.232584920750543	23.462	0.151	r
60799.11704016204	20.2330976588939	23.532	0.156	r
60799.117556655096	20.23340477492295	23.558	0.164	r
60799.118527453706	20.23390939111022	23.777	0.187	r
60799.119009953705	20.234144231016945	23.77	0.212	r
60799.11948596065	20.234407377443247	23.646	0.146	r
60799.12141126157	20.23542325776224	23.914	0.21	r
60799.12290326389	20.236233281604108	23.81	0.192	r
60799.12628826389	20.238035090676345	23.483	0.182	r
60799.126800555554	20.238333317526514	23.525	0.139	r
60799.127292164354	20.238621290812592	23.303	0.15	r
60799.12935815972	20.239677869399756	23.543	0.162	r
60799.12986915509	20.23992548817391	23.63	0.161	r
60799.131317962965	20.24072901155588	23.318	0.13	r
60799.13183106481	20.24101388433472	23.494	0.129	r
60799.13231626157	20.241257869541453	23.521	0.148	r
60799.13327326389	20.241761903580322	23.523	0.149	r
60799.134261354164	20.242312143840895	23.816	0.165	r
60799.13474085648	20.242550887719084	23.916	0.191	r
60799.13620995371	20.243336564265896	23.875	0.19	r
60799.13671986111	20.243623100826753	23.771	0.155	r
60799.13767675926	20.244128444545137	23.531	0.131	r
60799.14531025463	20.248204682279912	24.312	0.212	g
60799.147740960645	20.249499510406206	24.141	0.169	g
60799.15112516204	20.25134814222276	23.93	0.137	g
60799.1526240625	20.252091604958796	24.164	0.209	g
60799.1540965625	20.25289104981022	23.933	0.174	g
60799.154579155096	20.253160139203416	24.138	0.193	g
60799.15662165509	20.254188229946216	23.775	0.16	g
60799.15758856481	20.25475264166464	24.278	0.182	g
